Cust_num,Region,Age,Order_Quantity,Customer_Type,Overall_Satisfaction
9466,0,37,65,Prime,Satisfied
9467,1,50,37,Non_Prime,Dis Satisfied
9468,0,20,74,Prime,Satisfied
9469,1,38,15,Non_Prime,Dis Satisfied
9470,1,30,93,Prime,Satisfied
9471,0,35,94,Non_Prime,Satisfied
9472,0,44,30,Prime,Dis Satisfied
9473,1,45,94,Non_Prime,Satisfied
9474,1,40,64,Non_Prime,Satisfied
9475,0,49,39,Prime,Dis Satisfied
9476,0,59,12,Non_Prime,Dis Satisfied
9477,0,57,29,Non_Prime,Dis Satisfied
9478,0,39,23,Prime,Dis Satisfied
9479,1,27,71,Prime,Satisfied
9480,1,37,54,Prime,Satisfied
9481,0,49,37,Non_Prime,Dis Satisfied
9482,0,44,92,Non_Prime,Satisfied
9483,0,41,58,Prime,Satisfied
9484,0,23,33,Prime,Satisfied
9485,1,30,84,Prime,Satisfied
9486,1,36,41,Prime,Satisfied
9487,1,37,38,Prime,Satisfied
9488,0,64,35,Non_Prime,Dis Satisfied
9489,0,35,40,Prime,Satisfied
9490,0,37,95,Prime,Satisfied
9491,1,60,6,Prime,Dis Satisfied
9492,1,37,83,Prime,Satisfied
9493,1,38,11,Non_Prime,Dis Satisfied
9494,0,24,90,Prime,Satisfied
9495,0,61,23,Prime,Dis Satisfied
9496,0,66,40,Prime,Dis Satisfied
9497,1,42,51,Prime,Satisfied
9498,0,45,22,Non_Prime,Dis Satisfied
9499,0,34,27,Non_Prime,Dis Satisfied
9500,0,25,98,Prime,Satisfied
9501,1,26,63,Prime,Satisfied
9502,1,53,12,Prime,Dis Satisfied
9503,1,36,12,Prime,Dis Satisfied
9504,0,34,34,Non_Prime,Dis Satisfied
9505,1,41,63,Prime,Satisfied
9506,0,28,30,Non_Prime,Satisfied
9507,0,47,36,Prime,Dis Satisfied
9508,1,33,29,Prime,Dis Satisfied
9509,1,59,39,Prime,Dis Satisfied
9510,0,69,13,Non_Prime,Dis Satisfied
9511,0,35,47,Prime,Satisfied
9512,0,39,7,Non_Prime,Dis Satisfied
9513,1,41,23,Prime,Dis Satisfied
9514,1,51,26,Prime,Dis Satisfied
9515,1,33,33,Prime,Dis Satisfied
9516,0,54,27,Prime,Dis Satisfied
9517,1,21,31,Prime,Satisfied
9518,0,31,37,Prime,Dis Satisfied
9519,1,24,35,Prime,Satisfied
9520,0,41,27,Non_Prime,Dis Satisfied
9521,0,45,40,Prime,Satisfied
9522,0,39,79,Non_Prime,Satisfied
9523,1,24,83,Non_Prime,Satisfied
9524,1,23,57,Prime,Satisfied
9525,0,22,81,Prime,Satisfied
9526,0,35,15,Prime,Dis Satisfied
9527,1,69,22,Non_Prime,Dis Satisfied
9528,0,34,61,Non_Prime,Satisfied
9529,0,48,21,Non_Prime,Dis Satisfied
9530,1,51,27,Prime,Dis Satisfied
9531,0,44,94,Prime,Satisfied
9532,0,39,8,Prime,Dis Satisfied
9533,0,62,25,Prime,Dis Satisfied
9534,1,42,41,Prime,Satisfied
9535,0,29,84,Prime,Satisfied
9536,1,66,12,Prime,Dis Satisfied
9537,0,40,26,Prime,Dis Satisfied
9538,0,40,38,Non_Prime,Dis Satisfied
9539,0,33,56,Prime,Satisfied
9540,0,42,60,Prime,Satisfied
9541,0,32,14,Prime,Dis Satisfied
9542,1,51,7,Non_Prime,Dis Satisfied
9543,1,62,12,Non_Prime,Dis Satisfied
9544,1,28,74,Prime,Satisfied
9545,1,23,46,Prime,Satisfied
9546,1,35,31,Prime,Satisfied
9547,0,34,98,Prime,Satisfied
9548,0,45,40,Prime,Satisfied
9549,1,42,45,Prime,Satisfied
9550,0,60,36,Non_Prime,Dis Satisfied
9551,0,51,12,Non_Prime,Dis Satisfied
9552,0,24,88,Non_Prime,Satisfied
9553,0,34,20,Non_Prime,Dis Satisfied
9554,0,67,7,Non_Prime,Dis Satisfied
9555,1,23,89,Prime,Satisfied
9556,1,43,64,Prime,Satisfied
9557,1,38,14,Prime,Dis Satisfied
9558,0,54,32,Non_Prime,Dis Satisfied
9559,0,67,20,Prime,Dis Satisfied
9560,1,33,83,Non_Prime,Satisfied
9561,0,70,10,Non_Prime,Dis Satisfied
9562,1,44,49,Prime,Satisfied
9563,0,65,37,Non_Prime,Dis Satisfied
9564,1,42,33,Non_Prime,Dis Satisfied
9565,1,20,87,Prime,Satisfied
9566,0,32,47,Non_Prime,Satisfied
9567,1,57,7,Non_Prime,Dis Satisfied
9568,0,29,65,Prime,Satisfied
9569,1,37,80,Prime,Satisfied
9570,1,43,60,Prime,Satisfied
9571,1,37,96,Prime,Satisfied
9572,0,50,39,Non_Prime,Dis Satisfied
9573,1,49,6,Prime,Dis Satisfied
9574,0,40,36,Non_Prime,Satisfied
9575,1,45,11,Prime,Dis Satisfied
9576,1,41,58,Non_Prime,Satisfied
9577,1,26,42,Prime,Satisfied
9578,1,33,34,Prime,Satisfied
9579,1,31,58,Prime,Satisfied
9580,0,43,88,Non_Prime,Satisfied
9581,1,43,85,Non_Prime,Satisfied
9582,1,45,31,Prime,Dis Satisfied
9583,0,60,40,Prime,Dis Satisfied
9584,0,39,30,Prime,Dis Satisfied
9585,1,25,66,Prime,Satisfied
9586,1,70,39,Non_Prime,Dis Satisfied
9587,1,44,90,Prime,Satisfied
9588,1,27,93,Prime,Satisfied
9589,1,42,92,Prime,Satisfied
9590,1,69,18,Prime,Dis Satisfied
9591,1,42,28,Prime,Dis Satisfied
9592,0,36,74,Non_Prime,Satisfied
9593,0,50,29,Prime,Dis Satisfied
9594,1,70,38,Non_Prime,Dis Satisfied
9595,1,54,16,Prime,Dis Satisfied
9596,1,27,30,Prime,Satisfied
9597,1,21,49,Prime,Satisfied
9598,0,43,23,Prime,Dis Satisfied
9599,0,28,59,Prime,Satisfied
9600,1,31,81,Prime,Satisfied
9601,0,49,11,Non_Prime,Dis Satisfied
9602,0,26,63,Non_Prime,Satisfied
9603,0,40,38,Prime,Satisfied
9604,0,25,79,Prime,Satisfied
9605,0,63,29,Non_Prime,Dis Satisfied
9606,1,41,26,Non_Prime,Dis Satisfied
9607,1,57,11,Prime,Dis Satisfied
9608,0,43,41,Prime,Satisfied
9609,0,30,94,Non_Prime,Satisfied
9610,1,46,40,Non_Prime,Dis Satisfied
9611,0,48,20,Prime,Dis Satisfied
9612,1,54,23,Non_Prime,Dis Satisfied
9613,1,54,16,Non_Prime,Dis Satisfied
9614,1,59,6,Non_Prime,Dis Satisfied
9615,0,55,27,Non_Prime,Dis Satisfied
9616,1,37,43,Prime,Satisfied
9617,1,35,69,Non_Prime,Satisfied
9618,1,57,13,Non_Prime,Dis Satisfied
9619,1,45,53,Prime,Satisfied
9620,0,58,30,Prime,Dis Satisfied
9621,0,47,20,Non_Prime,Dis Satisfied
9622,1,44,57,Non_Prime,Satisfied
9623,1,52,19,Non_Prime,Dis Satisfied
9624,1,61,24,Non_Prime,Dis Satisfied
9625,0,26,57,Prime,Satisfied
9626,1,43,29,Non_Prime,Dis Satisfied
9627,0,33,10,Non_Prime,Dis Satisfied
9628,1,66,24,Prime,Dis Satisfied
9629,0,32,26,Prime,Dis Satisfied
9630,0,54,33,Non_Prime,Dis Satisfied
9631,0,28,95,Prime,Satisfied
9632,0,48,40,Non_Prime,Dis Satisfied
9633,1,20,63,Prime,Satisfied
9634,1,33,43,Prime,Satisfied
9635,1,23,53,Prime,Satisfied
9636,0,45,42,Prime,Satisfied
9637,0,19,39,Prime,Satisfied
9638,1,38,39,Non_Prime,Dis Satisfied
9639,1,32,33,Prime,Dis Satisfied
9640,0,37,28,Prime,Dis Satisfied
9641,1,51,22,Non_Prime,Dis Satisfied
9642,0,35,72,Prime,Satisfied
9643,1,68,23,Prime,Dis Satisfied
9644,0,25,56,Prime,Satisfied
9645,1,55,34,Prime,Dis Satisfied
9646,0,28,95,Prime,Satisfied
9647,0,49,9,Non_Prime,Dis Satisfied
9648,0,37,44,Non_Prime,Satisfied
9649,1,32,11,Prime,Dis Satisfied
9650,1,38,20,Non_Prime,Dis Satisfied
9651,0,60,14,Prime,Dis Satisfied
9652,1,33,20,Non_Prime,Dis Satisfied
9653,1,64,10,Prime,Dis Satisfied
9654,0,31,83,Prime,Satisfied
9655,1,40,41,Prime,Satisfied
9656,0,48,17,Prime,Dis Satisfied
9657,0,19,59,Non_Prime,Satisfied
9658,1,39,43,Non_Prime,Satisfied
9659,1,25,89,Non_Prime,Satisfied
9660,1,39,65,Prime,Satisfied
9661,0,41,31,Non_Prime,Dis Satisfied
9662,1,52,27,Prime,Dis Satisfied
9663,1,39,31,Prime,Dis Satisfied
9664,1,66,35,Prime,Dis Satisfied
9665,1,44,6,Non_Prime,Dis Satisfied
9666,0,35,10,Prime,Dis Satisfied
9667,1,45,6,Non_Prime,Dis Satisfied
9668,0,51,30,Non_Prime,Dis Satisfied
9669,1,22,42,Prime,Satisfied
9670,0,56,22,Prime,Dis Satisfied
9671,0,65,9,Prime,Dis Satisfied
9672,1,58,10,Non_Prime,Dis Satisfied
9673,1,37,86,Prime,Satisfied
9674,1,43,89,Non_Prime,Satisfied
9675,1,69,33,Prime,Dis Satisfied
9676,1,23,85,Prime,Satisfied
9677,0,45,45,Non_Prime,Satisfied
9678,0,36,72,Prime,Satisfied
9679,1,57,26,Non_Prime,Dis Satisfied
9680,0,44,96,Prime,Satisfied
9681,1,45,26,Non_Prime,Dis Satisfied
9682,1,49,23,Non_Prime,Dis Satisfied
9683,1,25,66,Non_Prime,Satisfied
9684,1,30,14,Non_Prime,Dis Satisfied
9685,1,20,37,Non_Prime,Satisfied
9686,1,36,36,Prime,Dis Satisfied
9687,0,65,30,Prime,Dis Satisfied
9688,0,60,23,Non_Prime,Dis Satisfied
9689,0,34,78,Prime,Satisfied
9690,1,41,19,Prime,Dis Satisfied
9691,1,59,16,Non_Prime,Dis Satisfied
9692,0,52,7,Prime,Dis Satisfied
9693,0,56,30,Prime,Dis Satisfied
9694,1,38,67,Prime,Satisfied
9695,0,65,35,Non_Prime,Dis Satisfied
9696,1,30,80,Prime,Satisfied
9697,1,43,85,Non_Prime,Satisfied
9698,1,34,37,Prime,Satisfied
9699,0,24,35,Prime,Satisfied
9700,0,67,28,Prime,Dis Satisfied
9701,0,48,31,Prime,Dis Satisfied
9702,0,64,34,Non_Prime,Dis Satisfied
9703,1,19,87,Non_Prime,Satisfied
9704,1,52,24,Non_Prime,Dis Satisfied
9705,0,47,29,Prime,Dis Satisfied
9706,0,56,24,Non_Prime,Dis Satisfied
9707,1,56,9,Non_Prime,Dis Satisfied
9708,1,44,52,Prime,Satisfied
9709,1,35,32,Prime,Satisfied
9710,1,45,74,Non_Prime,Satisfied
9711,1,34,24,Prime,Dis Satisfied
9712,0,31,15,Non_Prime,Dis Satisfied
9713,1,44,32,Non_Prime,Dis Satisfied
9714,0,31,34,Non_Prime,Dis Satisfied
9715,0,45,60,Prime,Satisfied
9716,1,55,30,Prime,Dis Satisfied
9717,0,46,36,Non_Prime,Dis Satisfied
9718,0,19,54,Prime,Satisfied
9719,0,34,95,Prime,Satisfied
9720,0,31,62,Prime,Satisfied
9721,0,33,38,Non_Prime,Dis Satisfied
9722,1,59,6,Non_Prime,Dis Satisfied
9723,0,36,9,Prime,Dis Satisfied
9724,1,46,22,Non_Prime,Dis Satisfied
9725,1,46,13,Prime,Dis Satisfied
9726,1,36,6,Non_Prime,Dis Satisfied
9727,0,30,60,Prime,Satisfied
9728,1,37,51,Prime,Satisfied
9729,1,41,82,Prime,Satisfied
9730,1,35,62,Prime,Satisfied
9731,0,67,16,Prime,Dis Satisfied
9732,0,34,40,Prime,Satisfied
9733,0,40,55,Prime,Satisfied
9734,1,33,40,Prime,Dis Satisfied
9735,1,45,30,Prime,Satisfied
9736,0,42,10,Prime,Dis Satisfied
9737,1,42,85,Non_Prime,Satisfied
9738,0,48,7,Non_Prime,Dis Satisfied
9739,0,47,12,Non_Prime,Dis Satisfied
9740,1,42,14,Prime,Dis Satisfied
9741,1,58,22,Prime,Dis Satisfied
9742,1,41,52,Non_Prime,Satisfied
9743,0,64,23,Non_Prime,Dis Satisfied
9744,1,60,27,Non_Prime,Dis Satisfied
9745,1,24,61,Prime,Satisfied
9746,1,28,68,Prime,Satisfied
9747,0,19,92,Prime,Satisfied
9748,1,39,94,Non_Prime,Satisfied
9749,0,59,6,Prime,Dis Satisfied
9750,1,41,39,Non_Prime,Dis Satisfied
9751,1,24,67,Prime,Satisfied
9752,1,37,9,Prime,Dis Satisfied
9753,1,28,74,Non_Prime,Satisfied
9754,1,52,27,Prime,Dis Satisfied
9755,1,69,27,Non_Prime,Dis Satisfied
9756,0,36,27,Non_Prime,Dis Satisfied
9757,1,30,11,Non_Prime,Dis Satisfied
9758,0,51,40,Non_Prime,Dis Satisfied
9759,1,38,7,Prime,Dis Satisfied
9760,0,65,32,Non_Prime,Dis Satisfied
9761,0,52,24,Prime,Dis Satisfied
9762,1,26,33,Prime,Satisfied
9763,1,39,94,Prime,Satisfied
9764,0,69,37,Non_Prime,Dis Satisfied
9765,0,49,12,Non_Prime,Dis Satisfied
9766,1,23,65,Non_Prime,Satisfied
9767,1,25,96,Prime,Satisfied
9768,1,24,100,Prime,Satisfied
9769,1,31,69,Non_Prime,Satisfied
9770,0,40,68,Prime,Satisfied
9771,0,58,15,Prime,Dis Satisfied
9772,1,60,27,Non_Prime,Dis Satisfied
9773,1,49,5,Prime,Dis Satisfied
9774,0,30,39,Non_Prime,Dis Satisfied
9775,0,65,38,Prime,Dis Satisfied
9776,1,52,20,Prime,Dis Satisfied
9777,0,36,16,Prime,Dis Satisfied
9778,1,21,60,Prime,Satisfied
9779,0,32,100,Prime,Satisfied
9780,0,38,95,Prime,Satisfied
9781,0,43,16,Non_Prime,Dis Satisfied
9782,0,52,22,Non_Prime,Dis Satisfied
9783,1,42,72,Non_Prime,Satisfied
9784,0,40,14,Non_Prime,Dis Satisfied
9785,1,36,89,Prime,Satisfied
9786,0,28,56,Prime,Satisfied
9787,0,70,12,Non_Prime,Dis Satisfied
9788,0,35,83,Prime,Satisfied
9789,1,46,6,Non_Prime,Dis Satisfied
9790,0,41,79,Prime,Satisfied
9791,0,56,24,Prime,Dis Satisfied
9792,1,45,58,Non_Prime,Satisfied
9793,1,19,88,Non_Prime,Satisfied
9794,0,40,32,Non_Prime,Dis Satisfied
9795,0,37,21,Non_Prime,Dis Satisfied
9796,0,39,76,Non_Prime,Satisfied
9797,1,66,10,Prime,Dis Satisfied
9798,1,39,100,Prime,Satisfied
9799,0,66,39,Prime,Dis Satisfied
9800,0,61,34,Non_Prime,Dis Satisfied
9801,0,41,54,Prime,Satisfied
9802,1,59,13,Non_Prime,Dis Satisfied
9803,1,18,77,Prime,Satisfied
9804,1,60,32,Prime,Dis Satisfied
9805,1,42,86,Non_Prime,Satisfied
9806,1,43,81,Prime,Satisfied
9807,1,31,23,Prime,Dis Satisfied
9808,1,35,80,Non_Prime,Satisfied
9809,1,23,100,Prime,Satisfied
9810,1,35,75,Prime,Satisfied
9811,1,58,12,Non_Prime,Dis Satisfied
9812,1,34,100,Prime,Satisfied
9813,0,27,76,Prime,Satisfied
9814,1,62,20,Non_Prime,Dis Satisfied
9815,1,42,52,Non_Prime,Satisfied
9816,0,32,63,Non_Prime,Satisfied
9817,1,44,7,Prime,Dis Satisfied
9818,1,38,5,Prime,Dis Satisfied
9819,0,28,74,Non_Prime,Satisfied
9820,0,63,7,Non_Prime,Dis Satisfied
9821,1,41,44,Prime,Satisfied
9822,0,54,14,Prime,Dis Satisfied
9823,1,59,19,Non_Prime,Dis Satisfied
9824,1,45,7,Prime,Dis Satisfied
9825,0,21,33,Prime,Satisfied
9826,1,60,6,Non_Prime,Dis Satisfied
9827,1,36,28,Non_Prime,Dis Satisfied
9828,0,39,32,Prime,Satisfied
9829,1,29,72,Prime,Satisfied
9830,0,55,10,Prime,Dis Satisfied
9831,1,36,32,Non_Prime,Dis Satisfied
9832,1,35,24,Non_Prime,Dis Satisfied
9833,1,56,13,Non_Prime,Dis Satisfied
9834,0,32,71,Prime,Satisfied
9835,0,65,38,Prime,Dis Satisfied
9836,1,67,30,Non_Prime,Dis Satisfied
9837,0,35,8,Prime,Dis Satisfied
9838,1,53,16,Non_Prime,Dis Satisfied
9839,1,19,39,Prime,Satisfied
9840,0,21,63,Prime,Satisfied
9841,0,27,36,Non_Prime,Satisfied
9842,0,43,37,Non_Prime,Satisfied
9843,0,59,29,Non_Prime,Dis Satisfied
9844,0,45,79,Non_Prime,Satisfied
9845,1,38,91,Prime,Satisfied
9846,1,41,38,Prime,Dis Satisfied
9847,1,44,71,Prime,Satisfied
9848,1,68,17,Prime,Dis Satisfied
9849,1,18,85,Prime,Satisfied
9850,1,39,38,Non_Prime,Dis Satisfied
9851,0,42,7,Prime,Dis Satisfied
9852,0,65,13,Non_Prime,Dis Satisfied
9853,0,42,10,Prime,Dis Satisfied
9854,1,59,30,Prime,Dis Satisfied
9855,0,42,73,Non_Prime,Satisfied
9856,1,41,68,Prime,Satisfied
9857,1,45,39,Prime,Satisfied
9858,1,33,80,Prime,Satisfied
9859,1,37,49,Non_Prime,Satisfied
9860,1,32,9,Non_Prime,Dis Satisfied
9861,0,28,56,Prime,Satisfied
9862,0,36,15,Non_Prime,Dis Satisfied
9863,1,40,82,Prime,Satisfied
9864,1,24,78,Prime,Satisfied
9865,0,65,39,Non_Prime,Dis Satisfied
9866,0,29,47,Prime,Satisfied
9867,0,68,25,Non_Prime,Dis Satisfied
9868,0,38,50,Prime,Satisfied
9869,0,35,84,Prime,Satisfied
9870,1,22,85,Prime,Satisfied
9871,0,62,9,Prime,Dis Satisfied
9872,0,28,55,Prime,Satisfied
9873,1,50,21,Prime,Dis Satisfied
9874,0,54,9,Non_Prime,Dis Satisfied
9875,0,63,35,Prime,Dis Satisfied
9876,0,53,6,Prime,Dis Satisfied
9877,0,51,34,Non_Prime,Dis Satisfied
9878,1,56,23,Non_Prime,Dis Satisfied
9879,1,31,5,Prime,Dis Satisfied
9880,0,65,17,Non_Prime,Dis Satisfied
9881,0,41,99,Non_Prime,Satisfied
9882,0,24,71,Prime,Satisfied
9883,1,36,96,Prime,Satisfied
9884,1,36,95,Prime,Satisfied
9885,1,19,52,Prime,Satisfied
9886,1,26,57,Prime,Satisfied
9887,0,43,67,Prime,Satisfied
9888,1,35,19,Prime,Dis Satisfied
9889,0,39,46,Prime,Satisfied
9890,0,26,47,Non_Prime,Satisfied
9891,0,33,37,Non_Prime,Dis Satisfied
9892,1,27,83,Non_Prime,Satisfied
9893,1,33,12,Non_Prime,Dis Satisfied
9894,0,51,19,Non_Prime,Dis Satisfied
9895,1,36,66,Non_Prime,Satisfied
9896,1,49,37,Prime,Dis Satisfied
9897,0,32,8,Prime,Dis Satisfied
9898,1,39,38,Prime,Dis Satisfied
9899,0,20,30,Non_Prime,Satisfied
9900,0,59,9,Non_Prime,Dis Satisfied
9901,0,34,30,Non_Prime,Dis Satisfied
9902,1,42,11,Prime,Dis Satisfied
9903,0,39,60,Prime,Satisfied
9904,0,32,25,Non_Prime,Dis Satisfied
9905,1,59,29,Prime,Dis Satisfied
9906,1,18,57,Non_Prime,Satisfied
9907,1,19,44,Prime,Satisfied
9908,1,50,12,Prime,Dis Satisfied
9909,0,60,28,Prime,Dis Satisfied
9910,0,25,79,Prime,Satisfied
9911,1,35,36,Non_Prime,Dis Satisfied
9912,0,41,62,Prime,Satisfied
9913,1,22,88,Prime,Satisfied
9914,0,44,35,Prime,Satisfied
9915,0,27,94,Prime,Satisfied
9916,1,31,31,Prime,Satisfied
9917,0,42,17,Non_Prime,Dis Satisfied
9918,0,21,73,Prime,Satisfied
9919,0,33,75,Prime,Satisfied
9920,1,51,11,Non_Prime,Dis Satisfied
9921,1,60,30,Non_Prime,Dis Satisfied
9922,1,55,24,Non_Prime,Dis Satisfied
9923,0,30,28,Non_Prime,Dis Satisfied
9924,1,52,25,Prime,Dis Satisfied
9925,1,54,36,Non_Prime,Dis Satisfied
9926,0,37,97,Prime,Satisfied
9927,1,64,39,Prime,Dis Satisfied
9928,0,18,90,Prime,Satisfied
9929,0,38,27,Non_Prime,Dis Satisfied
9930,0,29,88,Prime,Satisfied
9931,0,66,16,Non_Prime,Dis Satisfied
9932,0,40,43,Prime,Satisfied
9933,1,63,15,Non_Prime,Dis Satisfied
9934,0,28,48,Prime,Satisfied
9935,0,46,31,Prime,Dis Satisfied
9936,1,38,9,Non_Prime,Dis Satisfied
9937,1,23,46,Prime,Satisfied
9938,1,55,29,Non_Prime,Dis Satisfied
9939,0,19,38,Non_Prime,Satisfied
9940,1,53,34,Prime,Dis Satisfied
9941,1,22,48,Prime,Satisfied
9942,0,31,31,Prime,Dis Satisfied
9943,0,65,23,Prime,Dis Satisfied
9944,1,51,10,Non_Prime,Dis Satisfied
9945,0,43,32,Non_Prime,Dis Satisfied
9946,1,66,8,Non_Prime,Dis Satisfied
9947,0,20,62,Prime,Satisfied
9948,0,34,30,Prime,Satisfied
9949,0,56,16,Non_Prime,Dis Satisfied
9950,0,30,29,Non_Prime,Dis Satisfied
9951,1,50,10,Non_Prime,Dis Satisfied
9952,1,63,38,Non_Prime,Dis Satisfied
9953,1,56,25,Non_Prime,Dis Satisfied
9954,0,26,52,Non_Prime,Satisfied
9955,1,33,25,Prime,Dis Satisfied
9956,1,35,13,Non_Prime,Dis Satisfied
9957,1,34,19,Non_Prime,Dis Satisfied
9958,0,31,13,Prime,Dis Satisfied
9959,1,42,55,Prime,Satisfied
9960,0,19,33,Prime,Satisfied
9961,0,53,28,Non_Prime,Dis Satisfied
9962,0,46,20,Non_Prime,Dis Satisfied
9963,0,32,64,Prime,Satisfied
9964,0,20,52,Prime,Satisfied
9965,1,26,55,Prime,Satisfied
9966,1,39,73,Prime,Satisfied
9967,0,46,34,Non_Prime,Dis Satisfied
9968,0,36,20,Non_Prime,Dis Satisfied
9969,1,29,81,Prime,Satisfied
9970,0,30,34,Prime,Satisfied
9971,1,47,5,Prime,Dis Satisfied
9972,0,37,34,Non_Prime,Dis Satisfied
9973,1,59,39,Non_Prime,Dis Satisfied
9974,1,25,90,Non_Prime,Satisfied
9975,0,38,31,Prime,Satisfied
9976,1,43,57,Non_Prime,Satisfied
9977,1,31,60,Prime,Satisfied
9978,0,45,24,Non_Prime,Dis Satisfied
9979,0,44,37,Prime,Satisfied
9980,0,37,10,Prime,Dis Satisfied
9981,1,44,13,Non_Prime,Dis Satisfied
9982,1,30,23,Non_Prime,Dis Satisfied
9983,0,28,100,Prime,Satisfied
9984,0,45,63,Prime,Satisfied
9985,0,69,38,Prime,Dis Satisfied
9986,1,33,40,Prime,Satisfied
9987,1,33,95,Prime,Satisfied
9988,1,47,13,Non_Prime,Dis Satisfied
9989,0,56,5,Non_Prime,Dis Satisfied
9990,0,46,20,Prime,Dis Satisfied
9991,0,45,97,Prime,Satisfied
9992,0,51,18,Non_Prime,Dis Satisfied
9993,1,26,43,Non_Prime,Satisfied
9994,0,42,81,Prime,Satisfied
9995,0,36,14,Prime,Dis Satisfied
9996,0,28,87,Prime,Satisfied
9997,0,18,52,Prime,Satisfied
9998,0,24,60,Prime,Satisfied
9999,0,34,51,Prime,Satisfied
10000,0,49,36,Prime,Dis Satisfied
10001,1,58,14,Non_Prime,Dis Satisfied
10002,1,32,31,Non_Prime,Dis Satisfied
10003,1,56,34,Prime,Dis Satisfied
10004,1,36,94,Prime,Satisfied
10005,0,66,23,Non_Prime,Dis Satisfied
10006,1,24,95,Prime,Satisfied
10007,0,29,82,Prime,Satisfied
10008,0,37,95,Prime,Satisfied
10009,0,38,94,Prime,Satisfied
10010,0,66,22,Prime,Dis Satisfied
10011,0,19,90,Prime,Satisfied
10012,1,67,19,Non_Prime,Dis Satisfied
10013,0,31,23,Non_Prime,Dis Satisfied
10014,1,59,21,Non_Prime,Dis Satisfied
10015,0,38,77,Prime,Satisfied
10016,0,52,32,Prime,Dis Satisfied
10017,1,45,77,Prime,Satisfied
10018,0,53,6,Non_Prime,Dis Satisfied
10019,1,40,33,Prime,Dis Satisfied
10020,1,61,15,Non_Prime,Dis Satisfied
10021,0,49,31,Non_Prime,Dis Satisfied
10022,0,36,72,Non_Prime,Satisfied
10023,1,43,36,Prime,Dis Satisfied
10024,0,38,65,Prime,Satisfied
10025,0,56,18,Non_Prime,Dis Satisfied
10026,0,37,73,Prime,Satisfied
10027,0,32,65,Prime,Satisfied
10028,1,30,8,Non_Prime,Dis Satisfied
10029,0,29,79,Prime,Satisfied
10030,1,56,38,Prime,Dis Satisfied
10031,0,38,32,Non_Prime,Satisfied
10032,0,43,89,Prime,Satisfied
10033,0,26,68,Prime,Satisfied
10034,0,45,38,Prime,Dis Satisfied
10035,0,37,34,Prime,Satisfied
10036,0,32,57,Prime,Satisfied
10037,1,55,39,Non_Prime,Dis Satisfied
10038,1,34,90,Prime,Satisfied
10039,0,38,90,Prime,Satisfied
10040,1,41,92,Prime,Satisfied
10041,0,44,18,Non_Prime,Dis Satisfied
10042,1,39,38,Prime,Dis Satisfied
10043,1,55,8,Prime,Dis Satisfied
10044,0,46,23,Non_Prime,Dis Satisfied
10045,0,19,74,Non_Prime,Satisfied
10046,1,60,14,Non_Prime,Dis Satisfied
10047,0,20,43,Non_Prime,Satisfied
10048,1,54,17,Prime,Dis Satisfied
10049,1,33,35,Prime,Dis Satisfied
10050,0,70,6,Non_Prime,Dis Satisfied
10051,0,22,100,Prime,Satisfied
10052,1,45,76,Prime,Satisfied
10053,1,32,38,Non_Prime,Dis Satisfied
10054,0,36,36,Prime,Satisfied
10055,0,22,76,Prime,Satisfied
10056,1,27,51,Prime,Satisfied
10057,1,30,34,Non_Prime,Satisfied
10058,0,61,10,Prime,Dis Satisfied
10059,0,36,25,Non_Prime,Dis Satisfied
10060,0,59,28,Non_Prime,Dis Satisfied
10061,0,30,100,Prime,Satisfied
10062,1,34,30,Non_Prime,Dis Satisfied
10063,0,37,68,Prime,Satisfied
10064,0,31,75,Prime,Satisfied
10065,0,29,92,Prime,Satisfied
10066,1,33,71,Prime,Satisfied
10067,1,30,40,Non_Prime,Dis Satisfied
10068,0,51,20,Non_Prime,Dis Satisfied
10069,0,50,34,Non_Prime,Dis Satisfied
10070,0,33,57,Prime,Satisfied
10071,1,70,35,Prime,Dis Satisfied
10072,1,70,22,Non_Prime,Dis Satisfied
10073,0,30,55,Non_Prime,Satisfied
10074,0,69,27,Prime,Dis Satisfied
10075,0,52,9,Prime,Dis Satisfied
10076,1,58,17,Non_Prime,Dis Satisfied
10077,0,50,33,Non_Prime,Dis Satisfied
10078,1,40,84,Prime,Satisfied
10079,0,45,48,Non_Prime,Satisfied
10080,0,38,30,Non_Prime,Dis Satisfied
10081,0,61,38,Prime,Dis Satisfied
10082,0,68,20,Prime,Dis Satisfied
10083,1,31,32,Non_Prime,Dis Satisfied
10084,0,51,5,Non_Prime,Dis Satisfied
10085,0,41,43,Prime,Satisfied
10086,0,26,82,Prime,Satisfied
10087,0,35,34,Non_Prime,Dis Satisfied
10088,0,69,10,Non_Prime,Dis Satisfied
10089,1,55,19,Non_Prime,Dis Satisfied
10090,1,41,5,Prime,Dis Satisfied
10091,1,69,35,Non_Prime,Dis Satisfied
10092,1,49,29,Prime,Dis Satisfied
10093,0,69,13,Prime,Dis Satisfied
10094,1,21,89,Prime,Satisfied
10095,1,40,16,Prime,Dis Satisfied
10096,0,36,89,Prime,Satisfied
10097,0,45,79,Prime,Satisfied
10098,0,34,30,Non_Prime,Dis Satisfied
10099,0,37,31,Non_Prime,Dis Satisfied
10100,1,61,17,Non_Prime,Dis Satisfied
10101,1,47,16,Prime,Dis Satisfied
10102,0,36,20,Prime,Dis Satisfied
10103,0,23,58,Prime,Satisfied
