Customer_ID,Age,Gender,City_Tier,Income_Bracket,New_Customer_Flag,Past_Year_Spend,Purchase_Frequency,Avg_Order_Value,Days_Since_Last_Purchase,Spend_Last_3_Months,Orders_Last_3_Months,Avg_Discount_Percentage,Coupon_Usage_Rate,Full_Price_Purchase_Rate,Price_Sensitivity_Score,Size_Return_Rate,Overall_Return_Rate,Exchange_Rate,Avg_Delivery_Days,Delivery_SLA_Breach_Rate,Customer_Support_Tickets_Last_6M,App_Sessions_Per_Week,Wishlist_Adds_Per_Month,Cart_Abandonment_Rate,Push_Opt_In_Flag,Influencer_Click_Through,Email_Open_Rate,Ad_Impressions_Last_30D,Paid_Clicks_Last_30D,Occasion_Purchase_Index,Style_Pref_Casual,Style_Pref_Ethnic,Style_Pref_Streetwear,Style_Pref_Luxury,Category_Diversity,Brand_Diversity,Seasonality_Index,Total_Spend_Next_12_Months
6949,33,Female,1,Low,0,3207.96,2,1805.71,356,1546.48,1,34.74,0.4833,0.4549,0.7198,0.2173,0.2127,0.1905,2.46,0.1102,0,6.57,1,0.6776,1,0.1357,0.7075,45,0,Casual,0.4753,0.2204,0.2259,0.0785,1,5,0.2664,3187.0
6950,18,Female,1,Mid,0,8539.26,5,1340.97,300,204.08,0,29.02,0.074,0.6387,0.6553,0.2463,0.2094,0.2134,3.58,0.0498,2,3.44,3,0.696,0,0.0739,0.396,178,0,Formal,0.1865,0.6766,0.0862,0.0507,3,2,0.4493,5624.55
6951,18,Female,3,High,1,4513.72,2,2348.6,13,0.0,0,26.66,0.2864,0.6261,0.6209,0.2507,0.1573,0.1894,6.76,0.1566,1,8.27,6,0.3196,1,0.1981,0.6646,142,3,Festive,0.2638,0.0914,0.185,0.4598,2,4,0.4056,7477.14
6952,35,Female,3,Low,0,6932.79,9,1185.02,286,1241.27,2,33.48,0.2842,0.4997,0.7522,0.2308,0.1726,0.2765,5.12,0.0701,2,10.94,4,0.1892,1,0.1471,0.4747,92,0,Casual,0.3419,0.2094,0.4188,0.0299,2,2,0.3621,6596.47
6953,32,Male,3,Mid,0,1282.13,2,1178.93,294,1049.63,0,24.6,0.4171,0.6139,0.5195,0.0692,0.0974,0.159,3.28,0.0921,0,3.85,4,0.8233,1,0.0748,0.3322,93,2,Formal,0.3043,0.1653,0.0773,0.453,3,1,0.0913,1998.47
6954,40,Female,3,Low,0,6607.42,4,1814.84,165,7202.67,4,13.25,0.296,0.8424,0.6755,0.1826,0.1638,0.1555,5.31,0.1226,3,4.18,4,0.0923,0,0.2247,0.2261,26,0,Festive,0.3101,0.1658,0.343,0.181,1,1,0.7463,8667.38
6955,44,Female,2,Low,1,5738.34,5,1352.09,36,2417.52,2,17.75,0.8478,0.6368,0.5873,0.3109,0.2336,0.1973,5.88,0.1181,0,4.32,0,0.281,1,0.0495,0.3659,139,1,Casual,0.4173,0.2785,0.2128,0.0914,4,3,0.197,6318.86
6956,27,Female,1,Mid,0,15068.95,9,2039.28,255,4146.4,2,24.99,0.1294,0.6399,0.5382,0.112,0.1001,0.3413,5.76,0.3819,4,2.6,2,0.5212,0,0.108,0.4476,127,2,Casual,0.122,0.448,0.3041,0.1259,4,4,0.3396,8806.12
6957,26,Male,1,Mid,0,4863.53,4,1373.98,51,20.53,0,26.22,0.3702,0.5927,0.4902,0.0294,0.0307,0.0026,3.34,0.0738,1,4.05,4,0.4004,0,0.1275,0.4028,165,1,Casual,0.207,0.0491,0.5726,0.1712,2,5,0.5066,5866.05
6958,18,Female,2,Mid,0,6073.09,7,977.97,64,3657.39,4,31.91,0.3327,0.4444,0.4422,0.0955,0.0958,0.0137,3.45,0.2099,2,5.26,2,0.313,1,0.1718,0.6803,85,0,Casual,0.5223,0.2045,0.1522,0.1209,1,2,0.6277,6119.17
6959,33,Male,2,High,0,1742.77,3,1653.66,99,1639.59,1,25.68,0.04,0.669,0.6016,0.4202,0.3661,0.0977,4.56,0.1177,0,8.38,5,0.4122,0,0.1622,0.596,140,2,Casual,0.5555,0.1194,0.1132,0.2119,4,4,0.3063,4035.84
6960,18,Female,1,Mid,0,1903.17,1,1032.76,36,388.8,0,34.18,0.4937,0.4181,0.5871,0.3139,0.2932,0.1311,3.05,0.0889,1,1.68,2,0.5195,1,0.381,0.428,0,0,Formal,0.284,0.4679,0.2057,0.0425,2,1,0.524,3504.31
6961,21,Male,3,Mid,0,4032.18,4,888.33,108,251.31,0,33.09,0.4531,0.4993,0.5298,0.1323,0.121,0.0226,4.9,0.3597,2,3.57,4,0.4022,0,0.2506,0.5354,62,1,Festive,0.5876,0.1612,0.1419,0.1093,1,4,0.3435,5460.45
6962,31,Male,2,Low,0,3740.3,6,771.79,90,1703.06,2,36.61,0.1482,0.4346,0.5727,0.1084,0.1055,0.0848,5.69,0.1318,2,7.31,5,0.6512,1,0.3038,0.3989,81,0,Formal,0.0872,0.1584,0.7307,0.0237,5,4,0.5294,6430.07
6963,24,Female,1,Mid,0,7110.74,7,981.03,57,2517.18,2,5.5,0.3201,0.8214,0.639,0.1758,0.2702,0.1117,3.36,0.025,0,4.64,4,0.2766,0,0.1146,0.1659,111,1,Festive,0.2313,0.6777,0.0236,0.0674,3,4,0.0768,6627.71
6964,29,Male,3,Mid,0,16682.85,8,2107.66,181,5829.5,3,31.61,0.3623,0.484,0.3891,0.2383,0.2161,0.0959,5.35,0.1138,0,5.68,2,0.1352,0,0.1621,0.266,131,3,Festive,0.5647,0.3421,0.0541,0.039,2,9,0.5303,12514.5
6965,27,Male,2,Mid,0,10406.19,5,2382.77,295,4535.5,2,42.53,0.4418,0.4088,0.6669,0.2515,0.2246,0.1697,5.08,0.2031,1,5.78,4,0.7812,1,0.0728,0.3472,186,1,Formal,0.1139,0.2128,0.2213,0.452,4,4,0.4523,7543.42
6966,20,Female,2,Mid,0,7618.56,4,1647.96,358,1599.66,1,31.07,0.3204,0.5355,0.5548,0.2512,0.1704,0.0907,6.09,0.2453,0,4.6,2,0.8628,1,0.1714,0.6985,109,0,Festive,0.4351,0.0297,0.5156,0.0195,1,4,0.1779,6172.09
6967,18,Female,2,Mid,0,4353.41,6,1125.67,157,120.29,1,22.51,0.5102,0.5834,0.8172,0.2433,0.1605,0.206,3.51,0.1034,1,6.35,5,0.0838,1,0.0609,0.7611,195,4,Festive,0.0073,0.3402,0.0572,0.5953,5,1,0.3782,7638.09
6968,35,Male,2,Low,0,8089.91,7,836.59,226,2711.44,3,36.35,0.3792,0.3768,0.4345,0.0653,0.0768,0.2189,2.54,0.1987,1,7.79,2,0.3477,1,0.1624,0.3053,93,1,Casual,0.534,0.1148,0.2999,0.0513,5,4,0.5192,8037.83
6969,28,Female,1,Low,0,8450.7,7,1105.95,0,189.86,1,42.73,0.5928,0.407,0.6196,0.2074,0.1606,0.0794,1.0,0.0114,0,7.97,4,0.4596,1,0.1367,0.7894,180,2,Festive,0.2736,0.2924,0.0985,0.3355,6,1,0.6999,10124.94
6970,32,Female,2,Mid,0,6116.02,5,1369.31,95,2931.64,2,35.98,0.4771,0.4144,0.6561,0.1635,0.1072,0.0323,4.81,0.0917,0,4.94,4,0.6861,0,0.1496,0.6218,48,1,Festive,0.4319,0.2537,0.1737,0.1407,4,7,0.8496,6947.7
6971,29,Female,2,Mid,0,8032.01,6,1699.71,111,4256.69,3,5.21,0.1493,0.8482,0.5256,0.2396,0.1752,0.1274,3.78,0.1093,1,7.16,8,0.1293,0,0.1112,0.5207,108,1,Casual,0.2578,0.5298,0.1808,0.0316,5,5,0.3309,5831.46
6972,28,Male,3,Mid,0,6983.46,3,1621.91,100,0.0,0,35.08,0.4832,0.4816,0.6654,0.0593,0.0947,0.0557,6.77,0.3355,0,2.75,6,0.1267,0,0.1642,0.4667,121,1,Formal,0.2147,0.2602,0.2463,0.2788,3,4,0.6053,7146.25
6973,30,Male,3,High,0,19086.79,7,2742.27,124,5699.49,2,30.71,0.615,0.504,0.3143,0.1777,0.1199,0.2716,5.55,0.1493,1,4.18,1,0.3236,1,0.0758,0.4924,98,1,Casual,0.0407,0.5276,0.1724,0.2593,4,2,0.7024,11912.09
6974,27,Female,1,Mid,0,31118.01,11,2943.87,303,13477.33,5,21.31,0.2179,0.7301,0.6877,0.1334,0.146,0.1339,2.57,0.0001,0,8.82,5,0.1656,0,0.1553,0.87,36,0,Casual,0.2466,0.3742,0.2739,0.1052,6,4,0.1419,25278.94
6975,26,Female,3,Low,0,11347.01,6,1991.4,29,3468.71,2,42.38,0.2635,0.387,0.5452,0.0831,0.098,0.2925,5.2,0.154,0,7.53,1,0.2228,1,0.129,0.3486,205,4,Formal,0.1599,0.3857,0.2428,0.2116,9,3,0.1925,10479.57
6976,21,Male,1,Mid,0,13113.47,6,2366.67,286,7306.98,3,14.02,0.3389,0.6971,0.7309,0.1189,0.1928,0.0424,5.17,0.1563,1,4.55,4,0.2857,1,0.3103,0.2978,97,0,Casual,0.0772,0.2163,0.2708,0.4356,2,2,0.8226,6917.07
6977,49,Female,1,Mid,0,890.7,2,1410.54,361,0.0,0,33.72,0.2997,0.4659,0.5718,0.5335,0.3565,0.3997,4.42,0.0725,0,2.88,2,0.441,1,0.0855,0.2727,147,0,Formal,0.277,0.5646,0.1425,0.0159,1,1,0.3805,997.54
6978,37,Male,2,Mid,0,1753.68,2,1255.58,122,143.6,1,33.77,0.0597,0.5379,0.503,0.0913,0.0648,0.116,3.74,0.0757,0,8.74,7,0.5741,1,0.1387,0.8423,218,2,Casual,0.2149,0.0955,0.6126,0.0769,1,2,0.2599,3153.11
6979,41,Female,3,Mid,1,657.32,1,1779.89,8,0.0,0,24.8,0.3941,0.5996,0.4882,0.0561,0.0672,0.3221,6.87,0.2646,0,11.09,4,0.3766,1,0.1086,0.2845,18,0,Casual,0.5153,0.0787,0.1824,0.2237,2,3,0.6372,4432.21
6980,39,Female,3,Mid,1,2181.55,1,2005.03,34,0.0,0,31.86,0.1226,0.5931,0.7122,0.1353,0.1273,0.0148,7.02,0.1263,1,7.01,5,0.5761,1,0.1897,0.4682,91,0,Formal,0.5026,0.1724,0.0991,0.2259,5,2,0.1525,4593.04
6981,27,Female,3,Low,1,0.0,2,988.5,30,531.15,0,47.36,0.1405,0.3793,0.673,0.2343,0.2079,0.1664,4.81,0.1266,0,9.76,5,0.1506,1,0.0926,0.1674,193,0,Festive,0.2048,0.4149,0.2924,0.088,3,3,0.4467,4573.42
6982,28,Female,1,Low,0,13583.48,7,2104.37,117,3442.48,2,27.79,0.372,0.5665,0.3891,0.4309,0.3029,0.2882,2.99,0.0279,1,1.59,0,0.4315,1,0.1692,0.5917,49,1,Casual,0.2542,0.2643,0.1437,0.3378,4,4,0.6682,8717.31
6983,29,Male,1,Low,0,7166.0,6,1289.11,178,2230.43,2,26.7,0.1247,0.6256,0.4951,0.0416,0.0932,0.1301,2.3,0.1022,0,5.31,1,0.3188,0,0.057,0.2978,183,3,Casual,0.137,0.093,0.5522,0.2178,3,2,0.511,6128.25
6984,26,Female,1,Mid,0,6476.93,3,1849.13,220,1407.91,1,25.99,0.2109,0.6122,0.5514,0.0953,0.1214,0.185,3.18,0.0538,0,1.42,2,0.254,0,0.0201,0.6315,63,0,Casual,0.1684,0.5207,0.2873,0.0236,1,1,0.5285,5525.74
6985,36,Male,2,High,1,8725.78,6,1647.16,0,1395.84,1,17.33,0.3827,0.724,0.7497,0.2029,0.2585,0.111,4.28,0.0977,1,7.67,3,0.187,0,0.1951,0.4787,151,2,Casual,0.5136,0.2877,0.0806,0.1181,3,2,0.2004,7320.81
6986,22,Female,2,Low,0,10394.61,14,1000.36,280,1494.31,1,28.94,0.8458,0.4467,0.4459,0.2913,0.1893,0.0638,5.8,0.1005,1,8.81,3,0.2315,0,0.1271,0.7329,89,0,Casual,0.1674,0.3638,0.3002,0.1685,5,2,0.2557,9757.69
6987,20,Female,1,Low,0,4154.19,5,1296.95,343,2527.97,2,16.19,0.3737,0.7645,0.6838,0.3766,0.3057,0.0405,4.02,0.0795,0,6.93,2,0.3888,1,0.316,0.6362,103,3,Casual,0.2697,0.0964,0.3073,0.3265,4,2,0.7454,4066.09
6988,19,Male,2,Mid,0,5061.72,11,420.11,315,1608.83,4,25.19,0.6531,0.5296,0.5651,0.1235,0.1187,0.223,3.18,0.3502,1,3.83,5,0.2719,0,0.0649,0.5723,67,1,Formal,0.4453,0.0861,0.0523,0.4164,3,6,0.4966,4110.72
6989,26,Male,2,High,0,15519.99,9,1844.36,127,7303.78,4,33.73,0.5997,0.3503,0.8133,0.1429,0.1779,0.0296,5.09,0.2388,2,7.81,3,0.2543,0,0.2511,0.7212,109,1,Casual,0.5698,0.291,0.105,0.0342,4,4,0.0952,11841.82
6990,25,Male,2,Mid,0,10557.28,12,1008.85,178,2658.93,2,28.47,0.1619,0.6424,0.1938,0.1934,0.1481,0.1795,5.63,0.293,1,6.5,4,0.2115,1,0.0786,0.4122,204,2,Formal,0.7126,0.099,0.0686,0.1198,5,4,0.4265,10542.93
6991,24,Male,2,Mid,0,11400.83,8,1659.65,78,4107.78,2,13.59,0.3725,0.7551,0.4668,0.0727,0.0945,0.0265,4.31,0.1471,1,3.18,2,0.4067,1,0.1703,0.3755,154,1,Casual,0.1043,0.5436,0.3374,0.0148,4,5,0.8241,9211.69
6992,30,Male,1,Mid,0,4813.61,5,1216.4,239,65.93,1,26.03,0.6608,0.541,0.5979,0.1404,0.1655,0.0848,4.66,0.1187,1,5.24,7,0.3962,1,0.0431,0.3247,115,2,Festive,0.4366,0.0864,0.2709,0.2061,1,4,0.4075,5823.1
6993,20,Female,2,Mid,0,4407.73,4,1484.17,336,17.23,0,34.83,0.4465,0.4546,0.5971,0.3189,0.2177,0.0966,3.87,0.0831,0,3.72,3,0.224,1,0.1269,0.3116,148,1,Casual,0.1247,0.2031,0.4122,0.26,2,4,0.3501,3915.86
6994,35,Female,2,Mid,0,5530.01,3,1359.62,321,1320.61,1,21.05,0.531,0.6409,0.4357,0.2482,0.1808,0.1401,3.27,0.0666,0,3.42,1,0.3767,0,0.1483,0.3928,85,0,Casual,0.1874,0.6112,0.0182,0.1832,2,6,0.7184,5332.22
6995,20,Female,1,Low,0,4332.07,7,635.71,22,1300.19,0,33.41,0.7888,0.3637,0.3381,0.1714,0.2511,0.0267,2.43,0.0175,0,0.93,1,0.1784,1,0.0705,0.4213,165,2,Casual,0.6037,0.1706,0.0386,0.1871,4,3,0.3901,3313.06
6996,20,Female,1,High,1,158.57,0,1618.63,39,0.0,0,20.86,0.2169,0.6775,0.5205,0.3049,0.2663,0.1485,2.73,0.2132,1,9.24,5,0.4309,1,0.1395,0.1091,102,0,Casual,0.5001,0.1396,0.3335,0.0268,2,1,0.2222,2712.85
6997,24,Female,3,Mid,0,24245.44,12,2463.47,205,138.96,0,41.94,0.7679,0.2513,0.6062,0.2293,0.1866,0.1574,3.69,0.0724,1,8.01,4,0.3444,1,0.194,0.2742,107,2,Festive,0.1483,0.061,0.3555,0.4352,4,2,0.0778,15743.13
6998,28,Male,2,Mid,0,8844.56,7,1465.5,266,2496.74,2,27.29,0.5224,0.5837,0.173,0.1116,0.1156,0.231,5.52,0.2858,0,8.73,7,0.1915,1,0.0876,0.6887,0,0,Casual,0.475,0.2269,0.2092,0.0889,1,2,0.9632,8041.33
6999,36,Female,1,Low,0,3536.88,5,640.46,352,724.13,1,37.4,0.3521,0.5267,0.4207,0.0697,0.1114,0.1556,3.5,0.1701,0,6.84,6,0.4244,1,0.1157,0.6541,99,1,Casual,0.5047,0.1202,0.2546,0.1206,3,2,0.2556,4054.61
7000,28,Female,2,High,0,6131.37,3,2220.2,77,0.0,0,33.66,0.0733,0.6394,0.3869,0.1204,0.1996,0.2081,5.26,0.1816,1,6.11,7,0.2959,0,0.0529,0.1489,0,0,Formal,0.1602,0.7542,0.0745,0.0111,3,1,0.4828,6890.73
7001,18,Female,2,Mid,0,13079.67,9,1571.02,64,6278.24,4,45.42,0.1856,0.3315,0.7756,0.2525,0.1943,0.0348,3.65,0.1049,0,1.56,2,0.7142,1,0.0981,0.3492,129,1,Casual,0.401,0.2629,0.1901,0.146,2,2,0.1151,7810.3
7002,33,Female,1,Mid,0,12990.08,11,1458.18,59,413.82,1,38.82,0.2387,0.4937,0.6104,0.3359,0.3241,0.2017,3.35,0.0356,0,5.29,1,0.3702,0,0.157,0.3743,77,4,Formal,0.1867,0.2556,0.5565,0.0012,3,4,0.2132,11857.38
7003,33,Female,1,Mid,0,18573.7,9,2032.87,252,788.28,0,30.97,0.1392,0.6033,0.5221,0.0653,0.0979,0.1255,1.33,0.0481,1,6.34,4,0.1853,0,0.0483,0.6428,188,1,Casual,0.1672,0.4665,0.3245,0.0417,2,4,0.553,15959.56
7004,24,Female,3,Low,0,610.8,2,1342.2,192,0.0,0,25.87,0.5422,0.5494,0.7197,0.0981,0.0983,0.2491,3.09,0.2519,1,0.0,0,0.8323,0,0.2601,0.1893,105,0,Formal,0.1067,0.3826,0.137,0.3737,5,3,0.6849,1501.54
7005,30,Female,2,Low,0,7708.76,6,1383.03,62,3837.93,3,17.05,0.2173,0.743,0.3924,0.0474,0.0532,0.0126,2.97,0.1973,1,9.15,2,0.2241,1,0.1049,0.4561,60,1,Festive,0.3504,0.4576,0.0763,0.1158,1,6,0.5886,10463.13
7006,40,Female,1,Low,1,1400.54,0,2100.96,35,643.28,0,15.49,0.3818,0.5961,0.0889,0.1693,0.1288,0.291,1.0,0.0792,0,4.15,3,0.2893,1,0.1822,0.4412,168,4,Casual,0.1514,0.3249,0.1288,0.3949,2,1,0.6289,3880.56
7007,22,Female,2,Low,0,3708.23,2,1897.72,2,1589.93,1,19.99,0.0119,0.7193,0.6123,0.0382,0.0325,0.3325,4.55,0.1634,0,6.76,2,0.44,0,0.0873,0.8753,160,3,Casual,0.421,0.2608,0.0624,0.2558,1,5,0.7835,6070.05
7008,37,Male,2,Mid,0,17174.02,7,2619.36,102,4896.12,2,14.3,0.4101,0.7782,0.7252,0.5505,0.3551,0.1768,5.4,0.1223,1,5.67,13,0.1682,1,0.1777,0.4759,58,0,Formal,0.2877,0.3879,0.1033,0.2211,1,1,0.1111,15362.11
7009,39,Male,2,Mid,1,7703.97,6,1405.66,43,2455.13,2,21.78,0.2506,0.6886,0.3455,0.1054,0.1932,0.1688,4.08,0.1945,2,7.45,6,0.6338,1,0.1385,0.4956,157,1,Formal,0.2163,0.2147,0.2577,0.3113,4,8,0.8212,10285.77
7010,30,Female,1,Mid,1,3117.77,3,1174.69,29,1913.3,2,21.01,0.231,0.6944,0.185,0.0,0.0255,0.3172,2.81,0.0703,0,3.52,3,0.3042,0,0.0866,0.2756,181,4,Formal,0.0547,0.5163,0.3653,0.0637,2,3,0.4978,4256.58
7011,19,Male,1,Mid,1,2600.29,1,1218.77,43,1261.16,1,35.61,0.1359,0.5904,0.8655,0.1031,0.1446,0.1839,1.56,0.0,1,9.3,8,0.5899,0,0.0699,0.3575,242,3,Casual,0.3497,0.0776,0.5137,0.059,1,2,0.1702,5639.79
7012,39,Female,1,Low,0,4444.69,3,1661.53,234,1559.8,1,36.35,0.4341,0.5067,0.4928,0.343,0.2232,0.0633,2.45,0.0706,0,6.4,5,0.3704,1,0.1403,0.6905,154,2,Casual,0.737,0.1502,0.0863,0.0265,3,4,0.2729,5405.2
7013,36,Male,3,Mid,0,5164.14,4,1594.21,111,402.65,0,15.47,0.6226,0.6779,0.7903,0.4166,0.2877,0.0402,4.77,0.0935,1,9.15,4,0.0627,1,0.1454,0.1892,104,1,Formal,0.2236,0.1429,0.5584,0.0751,4,1,0.4127,6985.14
7014,33,Female,2,Mid,1,12104.48,4,3063.7,20,0.0,0,10.58,0.4669,0.7113,0.5072,0.0804,0.1386,0.0645,4.99,0.169,2,5.25,1,0.7515,1,0.3165,0.4282,142,1,Casual,0.1271,0.5473,0.0309,0.2947,6,1,0.4766,7515.04
7015,29,Male,3,Mid,0,18914.62,11,1769.85,246,5316.56,3,21.69,0.2013,0.6452,0.5904,0.169,0.1616,0.0437,5.53,0.1632,1,6.3,6,0.2632,1,0.2427,0.1544,172,3,Casual,0.2013,0.1057,0.509,0.184,4,3,0.8933,13693.07
7016,38,Female,1,Low,0,28190.35,13,2165.59,277,2413.42,1,30.97,0.2335,0.509,0.5286,0.0851,0.069,0.0597,4.51,0.1415,1,6.33,2,0.4637,1,0.1208,0.0605,137,0,Casual,0.2261,0.1661,0.0448,0.563,7,7,0.5336,19723.85
7017,22,Male,2,High,1,0.0,0,844.99,7,37.1,0,7.82,0.5297,0.8982,0.2782,0.0277,0.0792,0.0803,3.0,0.1788,1,2.16,1,0.3462,1,0.1988,0.491,146,0,Casual,0.1965,0.4022,0.2558,0.1456,6,1,0.3735,2191.81
7018,36,Male,2,Mid,0,8438.76,4,2014.28,183,3629.99,2,49.29,0.1395,0.3908,0.265,0.0935,0.1263,0.0915,4.33,0.2224,1,9.98,9,0.0949,1,0.2612,0.4514,170,0,Formal,0.0745,0.1372,0.08,0.7082,2,1,0.3912,7802.78
7019,26,Male,2,High,1,2233.23,2,1665.1,43,2954.53,2,31.65,0.123,0.6412,0.1969,0.2102,0.2648,0.1445,3.65,0.166,2,4.42,3,0.4637,0,0.1961,0.4341,149,3,Casual,0.2399,0.4751,0.2014,0.0837,2,3,0.4459,3117.28
7020,18,Female,2,Mid,0,788.39,2,1172.23,16,1315.16,1,25.6,0.3695,0.524,0.9893,0.3084,0.261,0.0854,3.07,0.1542,1,6.52,6,0.2492,1,0.0673,0.1754,48,1,Casual,0.6077,0.0849,0.1793,0.1282,3,2,0.2621,3518.03
7021,21,Other,2,Mid,0,11280.46,5,2235.17,36,2148.13,1,15.86,0.1168,0.7507,0.5693,0.1474,0.0983,0.1579,4.4,0.1627,0,8.78,3,0.7701,1,0.1135,0.1597,121,2,Festive,0.1955,0.493,0.0746,0.2369,1,5,0.3575,8663.13
7022,32,Female,1,High,0,1237.89,3,765.65,203,387.44,0,36.13,0.3099,0.4423,0.598,0.1302,0.1009,0.1729,3.53,0.1311,0,5.2,5,0.2677,0,0.169,0.2769,204,4,Casual,0.2183,0.5684,0.2023,0.011,2,3,0.4587,3498.73
7023,31,Male,1,High,0,5326.06,4,1473.75,135,0.0,0,22.33,0.1774,0.5956,0.3189,0.0478,0.1043,0.0741,4.65,0.0654,1,2.62,3,0.1464,0,0.1078,0.8334,24,0,Formal,0.1881,0.6126,0.0861,0.1132,1,1,0.7273,6942.93
7024,33,Female,2,Mid,0,5154.96,5,1263.68,345,0.0,0,11.86,0.4453,0.801,0.2731,0.0636,0.0389,0.0612,4.62,0.0533,0,6.2,2,0.4036,0,0.255,0.4351,68,0,Festive,0.255,0.2986,0.4161,0.0304,4,1,0.3702,6206.83
7025,26,Male,1,High,0,4783.15,4,1574.21,82,3571.77,3,23.13,0.4824,0.6189,0.3544,0.0747,0.1494,0.2106,2.76,0.0107,1,7.99,8,0.3044,1,0.1184,0.6844,89,3,Formal,0.384,0.25,0.1772,0.1888,5,2,0.2814,7225.26
7026,31,Female,1,High,0,8070.46,3,3100.31,106,0.0,0,32.36,0.0794,0.6775,0.5813,0.2945,0.1932,0.1601,4.37,0.0445,0,7.21,1,0.2836,0,0.2146,0.3765,139,1,Casual,0.2253,0.3681,0.0646,0.342,4,2,0.5592,6520.78
7027,34,Female,3,Mid,1,3563.03,2,1358.3,2,3688.77,3,30.91,0.3525,0.4884,0.3266,0.2172,0.1623,0.0684,4.85,0.2415,2,5.69,4,0.3207,1,0.1184,0.1923,126,1,Casual,0.087,0.2295,0.4084,0.2751,1,3,0.4041,4278.11
7028,48,Male,1,Low,0,8451.82,7,1329.75,186,1010.09,1,40.01,0.2591,0.4227,0.5741,0.1664,0.1374,0.0867,1.92,0.0089,0,6.12,4,0.6419,1,0.2096,0.5842,118,1,Casual,0.1118,0.5266,0.1126,0.249,5,4,0.4096,7137.74
7029,26,Female,2,Mid,0,5246.21,4,1521.34,221,1814.14,2,22.47,0.4798,0.5515,0.5602,0.5439,0.4058,0.1281,3.01,0.2294,1,0.78,0,0.5926,1,0.0554,0.3688,107,0,Casual,0.4047,0.4692,0.0271,0.0991,4,3,0.75,3326.06
7030,37,Female,3,Mid,0,7301.53,9,984.34,146,2110.65,2,21.89,0.2334,0.7393,0.4303,0.099,0.0632,0.0951,5.54,0.2535,2,9.07,4,0.149,0,0.2124,0.4794,89,3,Casual,0.3136,0.2152,0.3284,0.1429,7,6,0.359,8729.26
7031,34,Male,2,Mid,1,1562.76,0,2306.61,15,0.0,0,25.92,0.4672,0.4617,0.6614,0.2541,0.2524,0.0948,5.78,0.0997,0,7.95,1,0.4055,1,0.1438,0.7679,170,2,Casual,0.1973,0.0457,0.2184,0.5386,2,2,0.3692,4297.46
7032,30,Male,1,Mid,0,17586.23,9,2089.01,216,4688.68,2,21.69,0.1881,0.7573,0.6735,0.3851,0.2539,0.2867,3.93,0.2461,0,12.55,7,0.1505,1,0.1957,0.2019,223,5,Casual,0.4218,0.1171,0.3107,0.1504,3,3,0.2429,13993.3
7033,19,Male,2,Mid,0,4075.05,2,1303.4,45,0.0,0,31.54,0.5146,0.4974,0.4845,0.2285,0.181,0.1664,5.72,0.1695,1,6.43,4,0.5151,0,0.1139,0.0852,155,1,Casual,0.3554,0.222,0.1152,0.3073,2,4,0.237,4357.51
7034,40,Male,2,High,0,5385.17,8,786.54,354,668.33,1,20.03,0.0929,0.7676,0.6286,0.2157,0.1675,0.1961,3.38,0.089,1,4.11,5,0.1288,0,0.1316,0.4157,280,3,Casual,0.3055,0.4552,0.1398,0.0995,4,4,0.7367,5048.83
7035,31,Male,2,Mid,0,883.73,2,922.86,122,0.0,0,19.17,0.2029,0.7317,0.613,0.098,0.0916,0.0761,3.27,0.1569,0,3.31,3,0.2776,1,0.233,0.6362,24,1,Casual,0.4983,0.2391,0.0898,0.1729,2,1,0.1918,3164.37
7036,24,Female,2,Low,0,2890.3,4,1342.48,354,74.4,0,28.33,0.2866,0.6534,0.2703,0.2077,0.172,0.0684,4.63,0.198,1,6.36,1,0.7336,0,0.3318,0.2957,38,1,Formal,0.8267,0.0291,0.1278,0.0165,6,2,0.4339,3432.15
7037,22,Male,3,Mid,0,1392.63,0,1746.15,221,343.75,0,31.12,0.1539,0.498,0.6698,0.1563,0.1558,0.2754,4.53,0.0529,0,12.66,6,0.2712,1,0.1372,0.2812,45,2,Festive,0.3061,0.0719,0.5071,0.1149,1,1,0.4439,6213.96
7038,31,Female,1,Mid,1,3896.0,2,1723.44,19,1305.72,1,17.46,0.5362,0.6398,0.6653,0.2865,0.2695,0.22,2.94,0.3287,3,8.56,4,0.8757,1,0.071,0.6272,160,1,Formal,0.1518,0.2078,0.3769,0.2635,5,2,0.7366,6030.01
7039,21,Female,1,Low,0,16486.09,11,1600.8,142,1064.79,1,26.54,0.2957,0.6413,0.3608,0.136,0.1366,0.1673,2.81,0.0156,1,9.56,1,0.4058,1,0.0547,0.4674,130,3,Festive,0.7756,0.0625,0.0807,0.0813,3,3,0.7185,9604.96
7040,24,Female,2,Mid,0,11048.34,9,1393.45,101,2789.78,2,39.16,0.3182,0.4723,0.5898,0.0386,0.0703,0.0679,5.08,0.1552,0,2.58,5,0.4804,0,0.0826,0.3893,0,0,Casual,0.2892,0.2181,0.4816,0.0111,3,4,0.4575,9395.75
7041,24,Female,2,High,0,5587.11,3,1873.59,307,5133.61,3,51.51,0.2761,0.372,0.4882,0.0987,0.0978,0.2386,2.76,0.1215,0,4.08,2,0.3963,1,0.1836,0.161,175,1,Formal,0.0927,0.2699,0.2638,0.3736,1,3,0.3318,5720.67
