Unique_id,AD_ID,Air Date,Air Time,Time Zone,Client Product Code,Product ID,Length,Network ID,Network Name,Network Type,Network DMA,Network Feed,HH Impressions,HH Ratings,Spot Cost,Spot Cost Discounted
SPYMYA60D001H416620.852083333333333,SPYMYA60D001H,1/23/2014,8:27 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,86,0.07,40,38
SPYMYA2MC088416620.852083333333333,SPYMYA2MC088,1/23/2014,8:27 PM,EST,MSDR02,SPYMYA,120,NECN,NECN,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA2MC003416620.871527777777778,SPYMYA2MC003,1/23/2014,8:55 PM,EST,MSDR02,SPYMYA,120,FBN,Fox Business Channel,Cable,National,L,53,0.05,300,285
SPYMYA60C006416620.873611111111111,SPYMYA60C006,1/23/2014,8:58 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,179,0.15,75,71.25
SPYMYA60B014416620.882638888888889,SPYMYA60B014,1/23/2014,9:11 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,99,0.09,40,38
SPYMYA60D001H416620.894444444444444,SPYMYA60D001H,1/23/2014,9:28 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,86,0.07,40,38
SPYMYA60C006416620.905555555555556,SPYMYA60C006,1/23/2014,9:44 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,190,0.16,75,71.25
SPYMYA60D001H416620.928472222222222,SPYMYA60D001H,1/23/2014,10:17 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,86,0.07,40,38
SPYMYA60B001416620.942361111111111,SPYMYA60B001,1/23/2014,10:37 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,471,0.41,30,28.5
SPYMYA60B010416620.94375,SPYMYA60B010,1/23/2014,10:39 PM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,1588,1.37,75,71.25
SPYMYA2MC014416620.946527777777778,SPYMYA2MC014,1/23/2014,10:43 PM,EST,MSDR02,SPYMYA,120,GSN,GSN,Cable,National,L,369,0.32,2000,1900
SPYMYA60A010416620.947222222222222,SPYMYA60A010,1/23/2014,10:44 PM,EST,MSDR02,SPYMYA,60,DIY,DIY,Cable,National,L,409,0.35,150,142.5
SPYMYA60D001H416620.949305555555556,SPYMYA60D001H,1/23/2014,10:47 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,36,0.03,40,38
SPYMYA2MC088416620.950694444444444,SPYMYA2MC088,1/23/2014,10:49 PM,EST,MSDR02,SPYMYA,120,NECN,NECN,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA60C002H416620.952777777777778,SPYMYA60C002H,1/23/2014,10:52 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,283,0.24,150,142.5
SPYMYA60C011416620.955555555555556,SPYMYA60C011,1/23/2014,10:56 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,70,66.5
SPYMYA60C002H416620.965277777777778,SPYMYA60C002H,1/23/2014,11:10 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,252,0.22,150,142.5
SPYMYA60C006416620.967361111111111,SPYMYA60C006,1/23/2014,11:13 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,249,0.21,75,71.25
SPYMYA2MC061416620.990277777777778,SPYMYA2MC061,1/23/2014,11:46 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA2MC09341663,SPYMYA2MC093,1/24/2014,,EST,MSDR02,SPYMYA,120,INDRI1,INDRI1,,,,,,0,0
SPYMYA2ME002H416630.00208333333333333,SPYMYA2ME002H,1/24/2014,12:03 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,219,0.19,40,38
SPYMYA2MC071416630.00347222222222222,SPYMYA2MC071,1/24/2014,12:05 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,,,135,128.25
SPYMYA2MC072416630.0263888888888889,SPYMYA2MC072,1/24/2014,12:38 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,50,0.04,50,47.5
SPYMYA60B010416630.03125,SPYMYA60B010,1/24/2014,12:45 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,984,0.85,10,9.5
SPYMYA60C002H416630.0319444444444444,SPYMYA60C002H,1/24/2014,12:46 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,182,0.16,20,19
SPYMYA60B001416630.0333333333333333,SPYMYA60B001,1/24/2014,12:48 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,305,0.26,20,19
SPYMYA60B001416630.05,SPYMYA60B001,1/24/2014,1:12 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,202,0.17,20,19
SPYMYA60C002H416630.0604166666666667,SPYMYA60C002H,1/24/2014,1:27 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,191,0.16,20,19
MYSPYR60A003416630.06875,MYSPYR60A003,1/24/2014,1:39 AM,EST,MSDR02R,MYSPYR,60,G4,G4,Cable,National,D,6,0,50,47.5
SPYMYA60A010416630.0722222222222222,SPYMYA60A010,1/24/2014,1:44 AM,EST,MSDR02,SPYMYA,60,DIY,DIY,Cable,National,L,134,0.12,0,0
SPYMYA60C002H416630.0722222222222222,SPYMYA60C002H,1/24/2014,1:44 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,176,0.15,20,19
MYSPYR60A007416630.0729166666666667,MYSPYR60A007,1/24/2014,1:45 AM,EST,MSDR02R,MYSPYR,60,NBCSN,NBC Sports,Cable,National,L,31,0.03,30,28.5
SPYMYA2MC071416630.0736111111111111,SPYMYA2MC071,1/24/2014,1:46 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,39,0.03,0,0
MYSPYR60A002416630.0777777777777778,MYSPYR60A002,1/24/2014,1:52 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,76,0.07,55,52.25
SPYMYA60B010416630.0833333333333333,SPYMYA60B010,1/24/2014,2:00 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,740,0.64,10,9.5
SPYMYA60B010416630.0833333333333333,SPYMYA60B010,1/24/2014,2:00 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,740,0.64,10,9.5
SPYMYA2ME002H416630.0916666666666667,SPYMYA2ME002H,1/24/2014,2:12 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,155,0.13,30,28.5
SPYMYA2MC021416630.0972222222222222,SPYMYA2MC021,1/24/2014,2:20 AM,EST,MSDR02,SPYMYA,120,DAM,Destination America,Cable,National,L,101,0.09,200,190
MYSPYR60A002416630.1,MYSPYR60A002,1/24/2014,2:24 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,49,0.04,55,52.25
MYSPYR60A003416630.1,MYSPYR60A003,1/24/2014,2:24 AM,EST,MSDR02R,MYSPYR,60,G4,G4,Cable,National,D,10,0.01,50,47.5
SPYMYA2MC071416630.109722222222222,SPYMYA2MC071,1/24/2014,2:38 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,42,0.04,75,71.25
MYSPYR60A007416630.114583333333333,MYSPYR60A007,1/24/2014,2:45 AM,EST,MSDR02R,MYSPYR,60,NBCSN,NBC Sports,Cable,National,L,31,0.03,30,28.5
SPYMYA60B003416630.118055555555556,SPYMYA60B003,1/24/2014,2:50 AM,EST,MSDR02,SPYMYA,60,DISCLOC,Discovery Network Local,Cable,National,D,173,0.15,20,19
SPYMYA60B014416630.11875,SPYMYA60B014,1/24/2014,2:51 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,196,0.17,10,9.5
SPYMYA60B010416630.121527777777778,SPYMYA60B010,1/24/2014,2:55 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,740,0.64,10,9.5
SPYMYA60A014416630.132638888888889,SPYMYA60A014,1/24/2014,3:11 AM,EST,MSDR02,SPYMYA,60,BRVO,Bravo,Cable,National,D,108,0.09,,0
SPYMYA60B001416630.133333333333333,SPYMYA60B001,1/24/2014,3:12 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,107,0.09,15,14.25
SPYMYA2MC072416630.154861111111111,SPYMYA2MC072,1/24/2014,3:43 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,18,0.02,65,61.75
SPYMYA60B010416630.161805555555556,SPYMYA60B010,1/24/2014,3:53 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,725,0.63,10,9.5
SPYMYA60C002H416630.177083333333333,SPYMYA60C002H,1/24/2014,4:15 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,108,0.09,15,14.25
SPYMYA60B001416630.190972222222222,SPYMYA60B001,1/24/2014,4:35 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,153,0.13,15,14.25
SPYMYA2MC021416630.204166666666667,SPYMYA2MC021,1/24/2014,4:54 AM,EST,MSDR02,SPYMYA,120,DAM,Destination America,Cable,National,L,73,0.06,150,142.5
SPYMYA60C002H416630.209722222222222,SPYMYA60C002H,1/24/2014,5:02 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,131,0.11,15,14.25
SPYMYA2MC072416630.210416666666667,SPYMYA2MC072,1/24/2014,5:03 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,6,0,0,0
SPYMYA2MC061416630.229166666666667,SPYMYA2MC061,1/24/2014,5:30 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA60B010416630.236805555555556,SPYMYA60B010,1/24/2014,5:41 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,800,0.69,10,9.5
SPYMYA60C002H416630.242361111111111,SPYMYA60C002H,1/24/2014,5:49 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,165,0.14,15,14.25
SPYMYA2MC004416630.247222222222222,SPYMYA2MC004,1/24/2014,5:56 AM,EST,MSDR02,SPYMYA,120,HALL,Hallmark Channel,Cable,National,D,248,0.21,550,522.5
MYSPYR60A005416630.248611111111111,MYSPYR60A005,1/24/2014,5:58 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA60C008416630.25,SPYMYA60C008,1/24/2014,6:00 AM,EST,MSDR02,SPYMYA,60,TBKIDS,The Band Kids,Cable,Regional,,,,1050,997.5
SPYMYA60C006416630.279166666666667,SPYMYA60C006,1/24/2014,6:42 AM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,179,0.15,50,47.5
MYSPYR60A005416630.296527777777778,MYSPYR60A005,1/24/2014,7:07 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA60B004416630.305555555555556,SPYMYA60B004,1/24/2014,7:20 AM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,235,0.2,75,71.25
SPYMYA60C002H416630.320138888888889,SPYMYA60C002H,1/24/2014,7:41 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,229,0.2,75,71.25
MYSPYR60A002416630.320833333333333,MYSPYR60A002,1/24/2014,7:42 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,7,0.01,55,52.25
SPYMYA60B010416630.327083333333333,SPYMYA60B010,1/24/2014,7:51 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,618,0.53,10,9.5
SPYMYA60B001416630.338194444444444,SPYMYA60B001,1/24/2014,8:07 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,135,0.12,10,9.5
SPYMYA60D001H416630.363194444444444,SPYMYA60D001H,1/24/2014,8:43 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,63,0.05,10,9.5
MYSPYR60A002416630.370833333333333,MYSPYR60A002,1/24/2014,8:54 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,33,0.03,55,52.25
SPYMYA2MC027416630.38125,SPYMYA2MC027,1/24/2014,9:09 AM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,50,47.5
SPYMYA2ME015416630.393055555555556,SPYMYA2ME015,1/24/2014,9:26 AM,EST,MSDR02,SPYMYA,120,QUBO,QUBO Digital,Cable,National,,,,150,142.5
SPYMYA2MC061416630.413888888888889,SPYMYA2MC061,1/24/2014,9:56 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA2MC088416630.415277777777778,SPYMYA2MC088,1/24/2014,9:58 AM,EST,MSDR02,SPYMYA,120,NECN,NECN,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA60A014416630.446527777777778,SPYMYA60A014,1/24/2014,10:43 AM,EST,MSDR02,SPYMYA,60,BRVO,Bravo,Cable,National,D,205,0.18,,0
SPYMYA2MC027416630.482638888888889,SPYMYA2MC027,1/24/2014,11:35 AM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,50,47.5
SPYMYA60C002H416630.497916666666667,SPYMYA60C002H,1/24/2014,11:57 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,107,0.09,125,118.75
SPYMYA2MC077416630.502083333333333,SPYMYA2MC077,1/24/2014,12:03 PM,EST,MSDR02,SPYMYA,120,UHD,Universal HD,Cable,National,,,,100,95
SPYMYA60B001416630.525,SPYMYA60B001,1/24/2014,12:36 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,156,0.13,25,23.75
SPYMYA60B004416630.53125,SPYMYA60B004,1/24/2014,12:45 PM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,128,0.11,200,190
SPYMYA60C002H416630.547222222222222,SPYMYA60C002H,1/24/2014,1:08 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,79,0.07,125,118.75
SPYMYA60C004H416630.548611111111111,SPYMYA60C004H,1/24/2014,1:10 PM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,25,0.02,100,95
SPYMYA2MC088416630.581944444444444,SPYMYA2MC088,1/24/2014,1:58 PM,EST,MSDR02,SPYMYA,120,NECN,NECN,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA60C002H416630.593055555555556,SPYMYA60C002H,1/24/2014,2:14 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,73,0.06,200,190
SPYMYA60C002H416630.609722222222222,SPYMYA60C002H,1/24/2014,2:38 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,77,0.07,200,190
SPYMYA2ME010416630.634027777777778,SPYMYA2ME010,1/24/2014,3:13 PM,EST,MSDR02,SPYMYA,120,TNNK,TeenNick,Broadcast,National,L,184,0.16,600,570
SPYMYA60A014416630.652083333333333,SPYMYA60A014,1/24/2014,3:39 PM,EST,MSDR02,SPYMYA,60,BRVO,Bravo,Cable,National,D,116,0.1,,0
SPYMYA60C001H416630.654861111111111,SPYMYA60C001H,1/24/2014,3:43 PM,EST,MSDR02,SPYMYA,60,TOON,Cartoon Network,Cable,National,D,831,0.72,1000,950
SPYMYA60B001416630.683333333333333,SPYMYA60B001,1/24/2014,4:24 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,275,0.24,30,28.5
SPYMYA60C011416630.695833333333333,SPYMYA60C011,1/24/2014,4:42 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,90,85.5
SPYMYA60A002416630.720833333333333,SPYMYA60A002,1/24/2014,5:18 PM,EST,MSDR02,SPYMYA,60,WGNA,WGN America,Cable,National,L,169,0.15,400,380
SPYMYA60C011416630.7375,SPYMYA60C011,1/24/2014,5:42 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,90,85.5
SPYMYA2ME010416630.752083333333333,SPYMYA2ME010,1/24/2014,6:03 PM,EST,MSDR02,SPYMYA,120,TNNK,TeenNick,Broadcast,National,L,333,0.29,600,570
MYSPYR60A004416630.759027777777778,MYSPYR60A004,1/24/2014,6:13 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,10,9.5
SPYMYA60B010416630.772222222222222,SPYMYA60B010,1/24/2014,6:32 PM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,1751,1.51,75,71.25
MYSPYR60A004416630.788194444444445,MYSPYR60A004,1/24/2014,6:55 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,10,9.5
SPYMYA2MC021416630.809722222222222,SPYMYA2MC021,1/24/2014,7:26 PM,EST,MSDR02,SPYMYA,120,DAM,Destination America,Cable,National,L,79,0.07,500,475
SPYMYA2MC027416630.810416666666667,SPYMYA2MC027,1/24/2014,7:27 PM,EST,MSDR02,SPYMYA,120,SPMN,Sportsman,Cable, ,L,,,50,47.5
SPYMYA2MC003416630.811805555555556,SPYMYA2MC003,1/24/2014,7:29 PM,EST,MSDR02,SPYMYA,120,FBN,Fox Business Channel,Cable,National,L,45,0.04,550,522.5
SPYMYA2ME002H416630.813888888888889,SPYMYA2ME002H,1/24/2014,7:32 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,315,0.27,200,190
SPYMYA60B010416630.819444444444445,SPYMYA60B010,1/24/2014,7:40 PM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,1907,1.65,75,71.25
SPYMYA60C011416630.839583333333333,SPYMYA60C011,1/24/2014,8:09 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,70,66.5
SPYMYA2MC061416630.846527777777778,SPYMYA2MC061,1/24/2014,8:19 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60C002H416630.850694444444445,SPYMYA60C002H,1/24/2014,8:25 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,364,0.31,150,142.5
SPYMYA60C006416630.868055555555555,SPYMYA60C006,1/24/2014,8:50 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,119,0.1,75,71.25
SPYMYA60D001H416630.891666666666667,SPYMYA60D001H,1/24/2014,9:24 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,116,0.1,40,38
SPYMYA60B014416630.893055555555556,SPYMYA60B014,1/24/2014,9:26 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,191,0.16,40,38
SPYMYA2MC003416630.925694444444444,SPYMYA2MC003,1/24/2014,10:13 PM,EST,MSDR02,SPYMYA,120,FBN,Fox Business Channel,Cable,National,L,56,0.05,300,285
SPYMYA2ME002H416630.926388888888889,SPYMYA2ME002H,1/24/2014,10:14 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,183,0.16,200,190
SPYMYA60C006416630.931944444444444,SPYMYA60C006,1/24/2014,10:22 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,201,0.17,75,71.25
SPYMYA60C011416630.935416666666667,SPYMYA60C011,1/24/2014,10:27 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,70,66.5
SPYMYA2MC029416630.936111111111111,SPYMYA2MC029,1/24/2014,10:28 PM,EST,MSDR02,SPYMYA,120,WSBK,WSBK,Cable,BOSTON (MANCHESTER),,,,75,71.25
SPYMYA60A010416630.945833333333333,SPYMYA60A010,1/24/2014,10:42 PM,EST,MSDR02,SPYMYA,60,DIY,DIY,Cable,National,L,144,0.12,150,142.5
SPYMYA2MD001416630.946527777777778,SPYMYA2MD001,1/24/2014,10:43 PM,EST,MSDR02,SPYMYA,120,FXNCLOC,FOX News Channel Local,Broadcast Station,National,L,1000,0.86,150,142.5
SPYMYA60B014416630.988888888888889,SPYMYA60B014,1/24/2014,11:44 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,181,0.16,15,14.25
SPYMYA60C002H416630.989583333333333,SPYMYA60C002H,1/24/2014,11:45 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,204,0.18,150,142.5
SPYMYA2MC09341664,SPYMYA2MC093,1/25/2014,,EST,MSDR02,SPYMYA,120,INDRI1,INDRI1,,,,,,0,0
SPYMYA60B001416640.00972222222222222,SPYMYA60B001,1/25/2014,12:14 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,410,0.35,20,19
SPYMYA2MC061416640.00972222222222222,SPYMYA2MC061,1/25/2014,12:14 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
MYSPYR60A003416640.0131944444444444,MYSPYR60A003,1/25/2014,12:19 AM,EST,MSDR02R,MYSPYR,60,G4,G4,Cable,National,D,2,0,50,47.5
SPYMYA60B014416640.01875,SPYMYA60B014,1/25/2014,12:27 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,,,15,14.25
SPYMYA2MC071416640.0277777777777778,SPYMYA2MC071,1/25/2014,12:40 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,,,135,128.25
MYSPYR60A002416640.0375,MYSPYR60A002,1/25/2014,12:54 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,28,0.02,55,52.25
MYSPYR60A004416640.0555555555555556,MYSPYR60A004,1/25/2014,1:20 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,5,4.75
SPYMYA60B001416640.0569444444444444,SPYMYA60B001,1/25/2014,1:22 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,348,0.3,20,19
SPYMYA60B024416640.0576388888888889,SPYMYA60B024,1/25/2014,1:23 AM,EST,MSDR02,SPYMYA,60,VELLOC,Velocity Local,Cable,National,L,51,0.04,50,47.5
MYSPYR60A003416640.0583333333333333,MYSPYR60A003,1/25/2014,1:24 AM,EST,MSDR02R,MYSPYR,60,G4,G4,Cable,National,D,0,0,50,47.5
SPYMYA2MC071416640.0597222222222222,SPYMYA2MC071,1/25/2014,1:26 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,71,0.06,135,128.25
SPYMYA60B010416640.0597222222222222,SPYMYA60B010,1/25/2014,1:26 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,802,0.69,10,9.5
MYSPYR60A002416640.0604166666666667,MYSPYR60A002,1/25/2014,1:27 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,47,0.04,55,52.25
SPYMYA2MC075416640.0618055555555556,SPYMYA2MC075,1/25/2014,1:29 AM,EST,MSDR02,SPYMYA,120,MOVIES,MOVIES TV Network,Network,National,,,,125,118.75
SPYMYA60A010416640.0708333333333333,SPYMYA60A010,1/25/2014,1:42 AM,EST,MSDR02,SPYMYA,60,DIY,DIY,Cable,National,L,27,0.02,0,0
SPYMYA2MC021416640.0944444444444444,SPYMYA2MC021,1/25/2014,2:16 AM,EST,MSDR02,SPYMYA,120,DAM,Destination America,Cable,National,L,110,0.1,200,190
SPYMYA2MC071416640.102777777777778,SPYMYA2MC071,1/25/2014,2:28 AM,EST,MSDR02,SPYMYA,120,CHIL,Chiller,Cable,National,L,71,0.06,75,71.25
MYSPYR60A007416640.10625,MYSPYR60A007,1/25/2014,2:33 AM,EST,MSDR02R,MYSPYR,60,NBCSN,NBC Sports,Cable,National,L,21,0.02,30,28.5
SPYMYA60B024416640.114583333333333,SPYMYA60B024,1/25/2014,2:45 AM,EST,MSDR02,SPYMYA,60,VELLOC,Velocity Local,Cable,National,L,47,0.04,50,47.5
SPYMYA2MC021416640.119444444444444,SPYMYA2MC021,1/25/2014,2:52 AM,EST,MSDR02,SPYMYA,120,DAM,Destination America,Cable,National,L,110,0.1,200,190
MYSPYR60A004416640.121527777777778,MYSPYR60A004,1/25/2014,2:55 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,5,4.75
SPYMYA60C002H416640.125694444444444,SPYMYA60C002H,1/25/2014,3:01 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,127,0.11,15,14.25
SPYMYA60B010416640.136805555555556,SPYMYA60B010,1/25/2014,3:17 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,635,0.55,10,9.5
SPYMYA60B001416640.142361111111111,SPYMYA60B001,1/25/2014,3:25 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,245,0.21,15,14.25
SPYMYA60A014416640.150694444444444,SPYMYA60A014,1/25/2014,3:37 AM,EST,MSDR02,SPYMYA,60,BRVO,Bravo,Cable,National,D,203,0.18,,0
SPYMYA2MC014416640.15625,SPYMYA2MC014,1/25/2014,3:45 AM,EST,MSDR02,SPYMYA,120,GSN,GSN,Cable,National,L,95,0.08,500,475
SPYMYA2ME002H416640.172222222222222,SPYMYA2ME002H,1/25/2014,4:08 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,159,0.14,30,28.5
SPYMYA60B001416640.175694444444444,SPYMYA60B001,1/25/2014,4:13 AM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,278,0.24,15,14.25
SPYMYA2ME002H416640.188888888888889,SPYMYA2ME002H,1/25/2014,4:32 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,160,0.14,30,28.5
SPYMYA2MC072416640.215972222222222,SPYMYA2MC072,1/25/2014,5:11 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,16,0.01,65,61.75
SPYMYA2MC062416640.227777777777778,SPYMYA2MC062,1/25/2014,5:28 AM,EST,MSDR02,SPYMYA,120,CNBW,CNBC World,Cable,National,,,,,0
MYSPYR60A005416640.248611111111111,MYSPYR60A005,1/25/2014,5:58 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
MYSPYR60A007416640.253472222222222,MYSPYR60A007,1/25/2014,6:05 AM,EST,MSDR02R,MYSPYR,60,NBCSN,NBC Sports,Cable,National,L,53,0.05,40,38
SPYMYA2MC072416640.265277777777778,SPYMYA2MC072,1/25/2014,6:22 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,49,0.04,0,0
MYSPYR60A005416640.265972222222222,MYSPYR60A005,1/25/2014,6:23 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA2MC062416640.26875,SPYMYA2MC062,1/25/2014,6:27 AM,EST,MSDR02,SPYMYA,120,CNBW,CNBC World,Cable,National,,,,,0
MYSPYR60A007416640.28125,MYSPYR60A007,1/25/2014,6:45 AM,EST,MSDR02R,MYSPYR,60,NBCSN,NBC Sports,Cable,National,L,53,0.05,40,38
