AGE	CRED	MS	HEQ	INCOME	DEPC	MOB	MILEAGE	RESTYPE	GENDER	EMP_STA	RES_STA	DELINQ	NUMTR	MRTGI	MFDU	resp	female	HOME	CONDO	COOP	renter	emp1	emp2	msn	cuscode
57	605	U	10	70	N	N	18.327	RENTER	F	1,2	1,2	3	4	N	1	0	1	0	0	0	1	1	0	0	21116
54	625	M	10	50	Y	N	4.227	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21117
55	636	M	50	30	Y	Y	16.462	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21118
58	600	U	30	40	N	Y	13.057	HOME	M	1,2	1,2	1	1	Y	0	0	0	1	0	0	1	1	0	0	21119
53	635	M	50	50	N	Y	19.277	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	21120
60	637	U	50	40	N	N	4.182	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	21121
59	633	M	10	30	N	Y	3.855	HOME	F	3+	1,2	2	0	N	0	0	1	1	0	0	1	0	1	1	21122
63	634	M	30	50	N	N	12.982	CONDO	F	1,2	1,2	0	1	N	1	0	1	0	1	0	1	1	0	1	21123
53	606	U	90	20	N	N	0.617	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	0	21124
61	611	U	50	50	N	Y	17.778	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	0	21125
64	614	M	10	50	N	Y	18.59	HOME	M	1,2	1,2	4	1	Y	0	0	0	1	0	0	1	1	0	1	21126
54	609	M	0.1	50	N	Y	2.985	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	21127
57	625	M	50	50	N	Y	3.552	HOME	M	1,2	1,2	0	1	N	0	0	0	1	0	0	1	1	0	1	21128
53	630	M	30	40	N	Y	6.383	RENTER	F	3+	3+	0	2	N	1	0	1	0	0	0	1	0	1	1	21129
54	621	U	50	20	N	Y	12.609	HOME	M	1,2	1,2	1	2	Y	0	0	0	1	0	0	1	1	0	0	21130
54	623	M	50	50	Y	N	9.847	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	1	21131
51	630	U	30	40	N	Y	8.086	RENTER	F	3+	1,2	0	0	N	1	0	1	0	0	0	1	0	1	0	21132
55	615	M	30	30	Y	Y	11.305	HOME	F	1,2	1,2	2	0	Y	0	0	1	1	0	0	1	1	0	1	21133
60	615	M	200	40	Y	Y	12.587	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21134
58	636	U	30	30	Y	Y	14.278	HOME	M	1,2	3+	0	1	Y	0	0	0	1	0	0	1	1	0	0	21135
64	606	U	30	50	N	Y	11.64	HOME	M	1,2	1,2	3	2	N	0	0	0	1	0	0	1	1	0	0	21136
51	635	M	10	40	Y	Y	1.357	HOME	F	1,2	1,2	0	1	U	0	0	1	1	0	0	1	1	0	1	21137
60	607	M	10	30	Y	Y	14.489	HOME	M	1,2	1,2	0	3	Y	0	0	0	1	0	0	1	1	0	1	21138
60	616	M	10	40	Y	N	10.697	HOME	F	1,2	1,2	2	0	N	0	0	1	1	0	0	1	1	0	1	21139
60	625	M	50	30	Y	Y	15.455	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	21140
58	629	U	50	20	N	N	16.642	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	21141
51	631	U	10	20	Y	Y	18.283	HOME	M	1,2	1,2	0	1	Y	0	1	0	1	0	0	1	1	0	0	21142
52	636	M	50	30	Y	N	6.56	CONDO	M	1,2	1,2	1	0	N	1	0	0	0	1	0	1	1	0	1	21143
61	626	M	200	40	N	Y	16.204	RENTER	F	3+	1,2	0	0	N	1	0	1	0	0	0	1	0	1	1	21144
64	614	M	10	60	N	Y	1.599	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21145
62	631	M	10	30	Y	Y	11.836	HOME	M	1,2	1,2	3	2	N	0	0	0	1	0	0	1	1	0	1	21146
58	624	M	30	30	N	Y	0.391	HOME	M	1,2	1,2	2	0	Y	0	1	0	1	0	0	1	1	0	1	21147
56	624	U	10	30	Y	Y	12.99	RENTER	M	1,2	3+	0	0	N	1	0	0	0	0	0	1	1	0	0	21148
52	620	M	30	40	N	Y	3.285	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	21149
56	626	U	30	40	Y	Y	11.699	CONDO	M	1,2	1,2	2	0	U	1	0	0	0	1	0	1	1	0	0	21150
63	625	U	10	20	N	N	8.901	HOME	M	1,2	1,2	0	2	Y	0	0	0	1	0	0	1	1	0	0	21151
63	625	M	30	50	Y	Y	10.612	RENTER	M	1,2	3+	0	0	N	1	0	0	0	0	0	1	1	0	1	21152
52	611	M	10	60	N	N	15.686	COOP	M	1,2	1,2	3	0	N	1	0	0	0	0	1	1	1	0	1	21153
63	614	M	50	40	Y	N	15.582	RENTER	M	1,2	1,2	4	0	N	1	0	0	0	0	0	1	1	0	1	21154
51	617	U	0.1	40	N	Y	11.676	HOME	M	1,2	1,2	0	2	Y	0	0	0	1	0	0	1	1	0	0	21155
53	633	U	0.1	50	N	N	7.436	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	0	21156
65	637	M	30	50	N	N	14.272	HOME	M	1,2	1,2	0	3	Y	0	1	0	1	0	0	1	1	0	1	21157
51	620	M	90	40	Y	Y	18.006	HOME	M	1,2	1,2	3	0	Y	0	0	0	1	0	0	1	1	0	1	21158
65	602	M	30	50	Y	Y	15.978	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	1	21159
61	635	U	30	40	N	N	0.929	RENTER	F	1,2	1,2	1	1	N	1	0	1	0	0	0	1	1	0	0	21160
60	635	U	30	20	Y	N	14.89	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	21161
58	602	M	30	50	N	Y	13.66	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	21162
57	631	M	50	20	N	Y	15.502	HOME	M	1,2	1,2	0	4	Y	0	1	0	1	0	0	1	1	0	1	21163
57	618	M	90	40	N	Y	3.866	COOP	F	1,2	1,2	0	1	Y	1	0	1	0	0	1	1	1	0	1	21164
61	620	U	10	40	N	N	10.198	HOME	F	0	1,2	0	0	Y	0	0	1	1	0	0	1	0	0	0	21165
60	613	U	30	30	Y	Y	8.766	RENTER	F	1,2	1,2	1	1	N	1	1	1	0	0	0	1	1	0	0	21166
56	627	M	30	20	N	Y	19.26	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	1	21167
52	636	M	0.1	50	Y	Y	18.448	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	21168
59	627	M	30	30	N	Y	17.299	COOP	F	1,2	1,2	0	3	Y	1	0	1	0	0	1	1	1	0	1	21169
58	614	M	0.1	20	Y	Y	11.487	HOME	F	1,2	1,2	1	0	N	0	0	1	1	0	0	1	1	0	1	21170
60	621	U	0.1	40	N	Y	14.089	HOME	M	1,2	1,2	3	1	Y	0	0	0	1	0	0	1	1	0	0	21171
51	630	X	10	40	Y	N	16.3	HOME	M	1,2	1,2	0	3	N	0	0	0	1	0	0	1	1	0	0	21172
55	623	U	50	40	N	N	12.002	COOP	M	1,2	1,2	0	0	N	1	0	0	0	0	1	1	1	0	0	21173
51	617	U	70	40	Y	N	11.807	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	21174
54	622	M	30	70	N	N	13.374	RENTER	F	1,2	3+	3	0	N	1	0	1	0	0	0	1	1	0	1	21175
63	630	M	30	30	Y	Y	15.383	HOME	F	1,2	1,2	0	1	N	0	0	1	1	0	0	1	1	0	1	21176
61	605	M	30	110	N	Y	19.432	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	21177
56	603	M	10	20	N	Y	2.023	HOME	M	0	1,2	0	0	Y	0	0	0	1	0	0	1	0	0	1	21178
62	632	X	30	40	N	Y	17.58	HOME	M	1,2	1,2	1	1	Y	0	0	0	1	0	0	1	1	0	0	21179
58	630	U	50	40	N	Y	4.31	RENTER	F	1,2	1,2	2	1	N	1	0	1	0	0	0	1	1	0	0	21180
52	625	M	50	50	Y	N	3.189	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21181
55	601	M	30	30	N	N	17.448	RENTER	M	1,2	1,2	0	4	N	1	0	0	0	0	0	1	1	0	1	21182
59	614	M	10	30	N	Y	11.499	HOME	M	1,2	1,2	1	3	N	0	0	0	1	0	0	1	1	0	1	21183
60	608	M	30	50	Y	N	16.596	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	21184
53	623	U	70	40	Y	Y	19.077	RENTER	M	1,2	1,2	0	0	N	1	1	0	0	0	0	1	1	0	0	21185
57	634	M	30	50	N	N	9.321	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	21186
63	604	U	30	50	N	Y	15.867	RENTER	F	1,2	3+	2	2	N	1	0	1	0	0	0	1	1	0	0	21187
54	635	U	50	30	N	Y	1.113	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	21188
53	630	M	30	60	N	Y	17.884	HOME	F	1,2	1,2	0	1	Y	0	0	1	1	0	0	1	1	0	1	21189
55	623	U	30	40	Y	Y	15.257	HOME	M	0	1,2	1	0	N	0	0	0	1	0	0	1	0	0	0	21190
54	625	M	50	30	N	Y	5.702	HOME	F	1,2	1,2	3	1	Y	0	0	1	1	0	0	1	1	0	1	21191
63	637	M	50	30	Y	Y	6.771	HOME	F	1,2	3+	0	2	N	0	0	1	1	0	0	1	1	0	1	21192
53	634	M	50	50	Y	N	4.916	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	21193
59	638	M	50	40	N	Y	17.447	HOME	F	1,2	1,2	4	1	Y	0	0	1	1	0	0	1	1	0	1	21194
51	618	X	90	30	N	N	8.027	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	21195
59	610	U	30	40	Y	Y	11.254	RENTER	M	1,2	1,2	3	0	N	1	0	0	0	0	0	1	1	0	0	21196
51	608	M	30	110	N	Y	9.178	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	21197
51	629	X	10	20	N	Y	9.818	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	21198
52	620	M	10	40	N	Y	18.87	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	1	21199
63	617	M	10	20	Y	N	2.13	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	21200
54	600	M	50	40	Y	Y	12.886	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	1	21201
60	615	U	0.1	20	Y	N	16.154	COOP	F	1,2	1,2	3	0	U	1	0	1	0	0	1	1	1	0	0	21202
55	632	U	0.1	40	Y	Y	12.79	HOME	F	1,2	1,2	3	0	U	0	0	1	1	0	0	1	1	0	0	21203
50	603	U	30	40	N	Y	18.243	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	21204
60	624	U	30	30	N	N	14.367	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	21205
64	632	M	0.1	20	N	N	12.719	HOME	M	1,2	1,2	0	2	N	0	0	0	1	0	0	1	1	0	1	21206
58	600	M	0.1	40	N	Y	8.14	RENTER	M	1,2	1,2	2	2	N	1	0	0	0	0	0	1	1	0	1	21207
62	626	M	0.1	20	N	Y	16.336	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	1	21208
62	618	M	30	40	N	Y	1.748	RENTER	M	1,2	1,2	2	4	N	1	0	0	0	0	0	1	1	0	1	21209
56	629	U	30	40	N	Y	15.559	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	21210
58	628	M	10	40	Y	Y	10.491	RENTER	M	1,2	1,2	0	2	N	1	1	0	0	0	0	1	1	0	1	21211
62	622	U	50	30	Y	Y	16.242	HOME	F	0	1,2	0	1	U	0	0	1	1	0	0	1	0	0	0	21212
54	611	M	50	30	Y	Y	5.694	COOP	F	1,2	1,2	0	0	Y	1	0	1	0	0	1	1	1	0	1	21213
56	626	U	10	30	Y	Y	17.642	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	21214
65	612	U	50	70	N	Y	17.594	HOME	M	1,2	1,2	3	2	Y	0	0	0	1	0	0	1	1	0	0	21215
54	619	U	50	40	N	N	10.154	RENTER	M	1,2	1,2	3	0	N	1	0	0	0	0	0	1	1	0	0	21216
64	612	M	30	50	N	Y	19.576	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21217
56	628	M	0.1	30	N	Y	4.945	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21218
53	617	M	10	20	N	N	17.862	RENTER	M	0	1,2	0	0	N	1	0	0	0	0	0	1	0	0	1	21219
64	624	M	50	20	N	Y	11.706	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21220
55	604	U	10	40	N	N	19.616	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	0	21221
52	638	U	30	20	N	Y	17.386	HOME	F	1,2	1,2	0	1	Y	0	0	1	1	0	0	1	1	0	0	21222
51	605	U	10	40	N	Y	7.505	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	21223
53	626	M	70	40	Y	Y	3.92	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	21224
59	619	U	30	40	N	Y	14.991	HOME	F	0	1,2	0	0	U	0	0	1	1	0	0	1	0	0	0	21225
55	639	M	30	50	N	Y	8.369	HOME	M	1,2	1,2	2	0	Y	0	0	0	1	0	0	1	1	0	1	21226
52	638	M	30	30	N	Y	7.061	HOME	M	1,2	1,2	1	2	N	0	0	0	1	0	0	1	1	0	1	21227
61	614	M	50	40	N	Y	14.072	RENTER	M	1,2	1,2	3	0	N	1	0	0	0	0	0	1	1	0	1	21228
56	632	U	50	40	Y	N	17.588	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	21229
51	607	M	50	40	N	N	2.686	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	1	21230
65	616	M	10	20	Y	Y	14.082	HOME	F	1,2	1,2	2	0	N	0	0	1	1	0	0	1	1	0	1	21231
59	613	M	30	40	Y	Y	0.765	HOME	M	1,2	1,2	1	0	N	0	0	0	1	0	0	1	1	0	1	21232
62	635	U	50	30	N	N	11.527	RENTER	F	1,2	1,2	0	0	N	1	1	1	0	0	0	1	1	0	0	21233
55	614	M	30	50	N	N	19.071	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21234
56	604	U	10	40	Y	Y	9.571	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	21235
56	632	M	30	50	N	N	12.36	HOME	M	3+	1,2	0	0	N	0	0	0	1	0	0	1	0	1	1	21236
52	635	M	10	30	Y	Y	12.092	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	21237
58	629	M	30	20	Y	Y	0.955	HOME	F	1,2	3+	1	0	N	0	0	1	1	0	0	1	1	0	1	21238
59	608	M	50	40	N	Y	14.128	RENTER	M	1,2	1,2	0	1	N	1	1	0	0	0	0	1	1	0	1	21239
51	602	M	10	30	N	N	11.531	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21240
63	627	M	30	50	N	N	18.336	RENTER	M	1,2	1,2	1	1	N	1	0	0	0	0	0	1	1	0	1	21241
63	626	U	0.1	40	Y	Y	1.316	HOME	M	3+	1,2	0	0	N	0	0	0	1	0	0	1	0	1	0	21242
64	636	M	30	60	N	Y	17.288	RENTER	F	3+	1,2	0	1	N	1	0	1	0	0	0	1	0	1	1	21243
51	614	M	10	50	N	N	18.172	HOME	M	1,2	1,2	2	0	N	0	0	0	1	0	0	1	1	0	1	21244
52	629	U	30	40	Y	N	13.238	HOME	M	1,2	1,2	1	4	Y	0	0	0	1	0	0	1	1	0	0	21245
58	623	U	0.1	50	N	Y	10.018	RENTER	M	1,2	1,2	1	3	N	1	0	0	0	0	0	1	1	0	0	21246
50	625	M	10	30	Y	N	14.715	RENTER	M	1,2	1,2	0	2	N	1	0	0	0	0	0	1	1	0	1	21247
57	601	M	50	20	N	Y	5.995	HOME	F	3+	1,2	0	0	N	0	0	1	1	0	0	1	0	1	1	21248
54	613	M	90	40	Y	N	3.591	RENTER	F	1,2	1,2	3	0	N	1	1	1	0	0	0	1	1	0	1	21249
63	632	X	70	20	N	N	3.075	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	21250
58	636	M	10	40	N	Y	15.552	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	21251
60	633	U	0.1	40	N	Y	16.155	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	21252
52	603	M	50	40	N	Y	7.986	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	21253
63	619	U	10	40	Y	Y	9.081	RENTER	M	3+	1,2	0	1	N	1	1	0	0	0	0	1	0	1	0	21254
64	638	M	50	20	N	Y	14.202	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	21255
53	619	M	30	40	Y	Y	2.488	RENTER	M	3+	1,2	3	1	N	1	0	0	0	0	0	1	0	1	1	21256
56	606	U	30	40	N	N	6.068	COOP	F	1,2	1,2	0	3	Y	1	1	1	0	0	1	1	1	0	0	21257
62	614	M	0.1	70	Y	Y	16.135	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21258
58	631	M	50	30	Y	Y	0.869	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21259
62	607	M	10	40	N	Y	15.825	HOME	M	1,2	3+	2	3	Y	0	1	0	1	0	0	1	1	0	1	21260
54	635	U	30	70	Y	Y	17.28	HOME	M	1,2	1,2	0	3	N	0	0	0	1	0	0	1	1	0	0	21261
65	622	M	50	40	Y	N	10.944	RENTER	F	1,2	1,2	1	2	N	1	1	1	0	0	0	1	1	0	1	21262
59	609	X	30	50	Y	Y	12.415	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	21263
60	608	M	30	70	N	Y	48.62	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	21264
54	614	M	70	50	N	Y	8.123	RENTER	M	1,2	1,2	2	4	N	1	0	0	0	0	0	1	1	0	1	21265
57	611	U	50	30	N	N	18.145	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	21266
58	601	M	10	50	N	N	12.683	COOP	F	1,2	3+	0	1	Y	1	0	1	0	0	1	1	1	0	1	21267
62	628	U	30	40	N	Y	11.555	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	21268
50	619	M	50	40	Y	Y	9.353	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21269
62	606	M	0.1	30	Y	Y	11.635	HOME	M	1,2	1,2	1	0	U	0	0	0	1	0	0	1	1	0	1	21270
59	602	U	30	40	N	N	12.214	HOME	F	3+	1,2	1	0	N	0	0	1	1	0	0	1	0	1	0	21271
57	603	M	10	40	N	N	16.545	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	21272
52	606	M	10	50	N	Y	8.148	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	21273
51	622	U	30	40	N	Y	0.701	RENTER	F	1,2	1,2	3	0	N	1	0	1	0	0	0	1	1	0	0	21274
58	602	U	10	40	N	N	15.963	RENTER	M	1,2	1,2	1	2	N	1	0	0	0	0	0	1	1	0	0	21275
58	616	M	10	40	N	Y	3.245	HOME	F	1,2	1,2	2	1	N	0	0	1	1	0	0	1	1	0	1	21276
64	621	U	10	60	N	Y	2.934	HOME	F	1,2	1,2	2	2	Y	0	0	1	1	0	0	1	1	0	0	21277
53	604	M	10	40	N	Y	13.663	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	21278
63	635	M	30	60	N	N	15.411	HOME	M	1,2	3+	1	0	Y	0	0	0	1	0	0	1	1	0	1	21279
55	601	M	10	50	Y	N	16.103	HOME	M	1,2	3+	4	0	U	0	0	0	1	0	0	1	1	0	1	21280
54	630	M	50	30	N	Y	13.276	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	21281
64	629	M	50	40	Y	Y	14.634	HOME	F	1,2	1,2	1	0	U	0	0	1	1	0	0	1	1	0	1	21282
50	610	U	10	30	Y	N	5.336	HOME	M	1,2	1,2	1	4	Y	0	0	0	1	0	0	1	1	0	0	21283
56	607	M	30	40	N	N	15.991	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	21284
60	629	M	10	20	Y	Y	7.137	CONDO	F	1,2	1,2	1	2	N	1	0	1	0	1	0	1	1	0	1	21285
59	600	M	10	30	Y	Y	15.006	RENTER	M	1,2	1,2	1	3	N	1	1	0	0	0	0	1	1	0	1	21286
53	602	M	50	30	N	Y	9.203	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	1	21287
56	603	M	0.1	20	Y	Y	17.074	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21288
51	604	M	0.1	20	N	N	14.851	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21289
56	636	U	30	110	N	Y	22.845	HOME	M	1,2	1,2	0	4	Y	0	0	0	1	0	0	1	1	0	0	21290
61	635	U	0.1	50	N	N	19.279	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	21291
51	601	U	70	70	N	N	8.749	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	21292
50	617	M	50	30	N	Y	16.631	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	1	21293
59	618	U	50	20	Y	N	4.474	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	21294
64	609	M	50	20	N	Y	15.129	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	21295
63	631	U	10	40	N	N	8.808	RENTER	M	1,2	1,2	4	0	N	1	0	0	0	0	0	1	1	0	0	21296
64	621	U	30	40	Y	Y	10.278	RENTER	F	1,2	3+	0	0	N	1	1	1	0	0	0	1	1	0	0	21297
55	611	M	30	50	Y	Y	14.973	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	21298
62	626	U	90	50	Y	Y	9.936	RENTER	M	3+	1,2	0	0	N	1	0	0	0	0	0	1	0	1	0	21299
57	620	U	10	50	Y	N	16.975	RENTER	F	1,2	1,2	2	2	N	1	0	1	0	0	0	1	1	0	0	21300
54	601	M	30	30	Y	Y	3.941	RENTER	M	1,2	1,2	0	4	N	1	1	0	0	0	0	1	1	0	1	21301
54	630	U	50	30	N	Y	2.159	RENTER	M	1,2	1,2	0	0	N	1	1	0	0	0	0	1	1	0	0	21302
61	626	M	50	30	N	Y	15.734	RENTER	M	1,2	1,2	3	0	N	1	0	0	0	0	0	1	1	0	1	21303
62	616	U	50	70	N	N	19.641	RENTER	F	1,2	1,2	0	2	N	1	0	1	0	0	0	1	1	0	0	21304
55	624	M	50	30	N	N	10.418	RENTER	F	1,2	3+	0	1	N	1	0	1	0	0	0	1	1	0	1	21305
60	631	M	50	30	Y	Y	7.96	RENTER	M	1,2	1,2	0	1	N	1	1	0	0	0	0	1	1	0	1	21306
53	612	M	0.1	40	Y	Y	4.804	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	21307
55	613	M	50	40	Y	N	14.292	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	21308
58	609	M	50	40	N	Y	7.029	HOME	F	3+	1,2	0	1	Y	0	0	1	1	0	0	1	0	1	1	21309
59	630	M	10	30	N	Y	15.302	RENTER	M	3+	1,2	1	1	N	1	0	0	0	0	0	1	0	1	1	21310
57	624	M	30	30	Y	Y	14.959	HOME	F	1,2	1,2	0	1	Y	0	0	1	1	0	0	1	1	0	1	21311
55	604	U	50	60	N	Y	16.28	HOME	M	1,2	1,2	0	2	Y	0	0	0	1	0	0	1	1	0	0	21312
56	604	M	30	30	N	Y	7.123	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	1	21313
53	634	M	50	30	Y	Y	5.236	HOME	F	1,2	1,2	2	0	Y	0	0	1	1	0	0	1	1	0	1	21314
60	605	U	10	40	N	Y	8.346	RENTER	M	1,2	1,2	4	1	N	1	0	0	0	0	0	1	1	0	0	21315
58	637	M	10	40	Y	N	15.859	HOME	F	1,2	1,2	0	3	N	0	0	1	1	0	0	1	1	0	1	21316
60	627	M	30	40	N	N	19.679	RENTER	M	1,2	1,2	1	0	N	1	1	0	0	0	0	1	1	0	1	21317
50	601	M	0.1	30	Y	N	0.28	HOME	F	1,2	1,2	4	0	Y	0	0	1	1	0	0	1	1	0	1	21318
56	614	U	10	50	N	Y	11.627	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	0	21319
58	633	M	0.1	40	Y	Y	11.717	HOME	F	3+	1,2	0	0	Y	0	0	1	1	0	0	1	0	1	1	21320
61	627	M	30	30	N	N	11.257	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	21321
65	622	U	50	60	N	Y	12.246	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	21322
55	635	U	30	30	N	N	13.653	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	21323
54	603	M	10	50	N	Y	10.772	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	1	21324
51	610	U	90	30	Y	Y	15.546	HOME	M	1,2	1,2	0	2	Y	0	0	0	1	0	0	1	1	0	0	21325
53	628	M	30	40	N	Y	13.097	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	21326
53	636	U	50	50	Y	N	3.529	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	21327
51	619	X	90	40	N	Y	17.344	HOME	F	1,2	1,2	0	1	U	0	0	1	1	0	0	1	1	0	0	21328
55	600	U	30	50	Y	N	7.036	RENTER	F	1,2	3+	0	2	N	1	0	1	0	0	0	1	1	0	0	21329
60	623	M	30	50	Y	Y	12.675	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	21330
51	619	U	30	40	N	N	18.868	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	21331
53	606	U	30	30	N	Y	13.382	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	21332
58	618	M	30	70	Y	Y	3.431	RENTER	F	1,2	1,2	3	0	N	1	1	1	0	0	0	1	1	0	1	21333
64	603	U	30	30	N	Y	14.874	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	0	21334
60	625	M	30	40	N	N	14.551	RENTER	M	1,2	1,2	1	4	N	1	0	0	0	0	0	1	1	0	1	21335
